"","Country","Year","Debt","RGDP","GDP","dRGDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI","lRGDP","lRGDP1","lRGDP2"
"572","Ireland",1992,33450,NA,NA,3.6,NA,31529,40033.572,43671.815,97978,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5548723955984,40532,NA,NA,42258.998,101780
"573","Ireland",1993,36006,NA,NA,2.3,NA,34054,43239.661,44847.7,97076,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2707730987993,43654,NA,NA,43671.815,97978
"574","Ireland",1994,37110,NA,NA,5.9,NA,36624,46502.887,47429.075,100545,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8014970554409,46921,NA,NA,44847.7,97076
"575","Ireland",1995,38358,NA,NA,9.6,NA,41409,52578.584,51998.571,104490,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.9536573293796,53112,NA,NA,47429.075,100545
"576","Ireland",1996,37981,NA,NA,8.1,NA,45634,57943.227,56291.679,108356,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5486447104508,58714,NA,NA,51998.571,104490
"577","Ireland",1997,38966,NA,NA,11.5,NA,52760,66991.381,62866.996,115074,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.165691493955,67934,NA,NA,56291.679,108356
"578","Ireland",1998,37510,NA,NA,8.4,NA,60582,76923.272,67719,121087,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7628763373456,78536,NA,NA,62866.996,115074
"579","Ireland",1999,39850,NA,NA,10.7,NA,71363.1,90612.445,74709,125835,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9785064844018,90378,NA,NA,67719,121087
"580","Ireland",2000,36512,NA,NA,9.4,NA,82560.5,104830.211,81716,132198,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8296542110365,104830,NA,NA,74709,125835
"581","Ireland",2001,36183,NA,NA,5.7,NA,92090.3,116930.561,86691,135774,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9440061610583,116931,NA,NA,81716,132198
"582","Ireland",2002,36361,NA,NA,6.5,NA,102587,130258.62,92412,137910,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9144673880316,130258,NA,NA,86691,135774
"583","Ireland",2003,37611,NA,NA,4.4,NA,110072,139762.61,96537,140407,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9106308189293,139763,NA,NA,92412,137910
"584","Ireland",2004,37846,NA,NA,4.6,NA,117424,149097.724,100745,145597,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3833519282964,149098,NA,NA,96537,140407
"585","Ireland",2005,38182,NA,NA,6.2,NA,127657,162090.954,106840,149627,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5559104674034,162091,NA,NA,100745,145597
"586","Ireland",2006,35917,NA,NA,5.4,NA,139209,176758.968,112934,156993,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3197610884445,176759,NA,NA,106840,149627
"587","Ireland",2007,37559,NA,NA,6,NA,149441,189750.928,NA,163591,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7938425892705,189751,NA,NA,112934,156993
"588","Ireland",2008,50398,NA,NA,-3,NA,143192,181816.335,NA,165294,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7191815575867,181815,NA,NA,NA,163591
"589","Ireland",2009,73266,NA,NA,-7.5,NA,NA,165120,NA,154788,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3713662790698,165120,NA,NA,NA,165294
"590","Italy",1951,2851.5,NA,NA,7.46558193953575,NA,10732,NA,177272,NA,NA,NA,11.2796,NA,NA,NA,NA,NA,NA,26.5700708162505,NA,10748000,NA,164957,NA
"591","Italy",1952,3109.3,NA,NA,7.4851076312108,NA,11570,NA,190541,NA,NA,NA,2.715,NA,NA,NA,NA,NA,NA,26.8738115816768,NA,11591000,NA,177272,NA
"592","Italy",1953,3419,NA,NA,7.21472019145486,NA,12795,NA,204288,NA,NA,NA,1.1411,NA,NA,NA,NA,NA,NA,26.7213755373193,NA,12826000,NA,190541,NA
"593","Italy",1954,3906,NA,NA,5.18679511278195,NA,13634,NA,214884,NA,NA,NA,2.8864,NA,NA,NA,NA,NA,NA,28.6489658207423,NA,13656000,NA,204288,NA
"594","Italy",1955,4257.4,NA,NA,5.8194188492396,NA,15032,NA,227389,NA,NA,NA,2.0986,NA,NA,NA,NA,NA,NA,28.3222458754657,NA,15050000,NA,214884,NA
"595","Italy",1956,4575,NA,NA,4.53408036448553,NA,16360,NA,237699,NA,NA,NA,3.1756,NA,NA,NA,NA,NA,NA,27.9645476772616,NA,16394000,NA,227389,NA
"596","Italy",1957,4835.8,NA,NA,5.90368491243127,NA,17565,NA,251732,NA,NA,NA,1.6358,NA,NA,NA,NA,NA,NA,27.5308852832337,NA,17622000,NA,237699,NA
"597","Italy",1958,5093.8,NA,NA,5.34695628684474,NA,18862,NA,265192,NA,NA,NA,1.8351,NA,NA,NA,NA,NA,NA,27.0056197646061,NA,18923000,NA,251732,NA
"598","Italy",1959,5347.6,NA,NA,6.22756342574438,NA,20029,NA,281707,NA,NA,NA,0.8875,NA,NA,NA,NA,NA,NA,26.6992860352489,NA,20113000,NA,265192,NA
"599","Italy",1960,5731.6,NA,NA,5.42194549656203,NA,23207,NA,296981,NA,NA,NA,1.7391,NA,NA,NA,NA,NA,NA,24.6977205153617,NA,23267000,NA,281707,NA
"600","Italy",1961,5611.9,NA,NA,8.42175088642034,NA,25810,NA,321992,NA,NA,NA,2.4391,NA,NA,NA,NA,NA,NA,21.7431228206122,NA,25865000,NA,296981,NA
"601","Italy",1962,6019.9,NA,NA,7.79708812641309,NA,28998,NA,347098,NA,NA,NA,5.7606,NA,NA,NA,NA,NA,NA,20.759707566039,NA,29049000,NA,321992,NA
"602","Italy",1963,6067.7,NA,NA,7.12306034606942,NA,33215,NA,371822,NA,NA,NA,6.7873,NA,NA,NA,NA,NA,NA,18.2679512268553,NA,33269000,NA,347098,NA
"603","Italy",1964,6527.4,NA,NA,3.90267386007284,NA,36360,NA,386333,NA,NA,NA,6.0249,NA,NA,NA,NA,NA,NA,17.9521452145215,NA,36437000,NA,371822,NA
"604","Italy",1965,6988.6,NA,NA,2.24857829903218,NA,39124,NA,395020,NA,NA,NA,3.7671,NA,NA,NA,NA,NA,NA,17.8626929761783,NA,39263000,NA,386333,NA
"605","Italy",1966,6635.5,NA,NA,5.21973570958432,NA,39829,NA,415639,NA,NA,NA,1.5788,NA,NA,NA,NA,NA,NA,16.6599713776394,NA,42577000,NA,395020,NA
"606","Italy",1967,6212.4,NA,NA,7.11988047319909,NA,43555,NA,445232,NA,NA,NA,1.6646,NA,NA,NA,NA,NA,NA,14.2633451957295,NA,46860000,NA,415639,NA
"607","Italy",1968,7538.4,NA,NA,8.36193265533474,NA,46980,NA,482462,NA,NA,NA,1.0939,NA,NA,NA,NA,NA,NA,16.0459770114943,NA,50818000,NA,445232,NA
"608","Italy",1969,8268.6,NA,NA,5.71837782042939,NA,51700,NA,510051,NA,NA,NA,3.3333,NA,NA,NA,NA,NA,NA,15.9934235976789,NA,56136000,NA,482462,NA
"609","Italy",1970,9694.9,NA,NA,2.24585384598794,NA,67315.1,NA,521506,NA,NA,NA,5.4096,NA,NA,NA,NA,NA,NA,14.4022663562856,NA,67420000,NA,510051,NA
"610","Italy",1971,12016,NA,NA,1.89432144596611,NA,73371.3,NA,531385,NA,NA,NA,4.7605,NA,NA,NA,NA,NA,NA,16.3769757384699,NA,73321000,NA,521506,NA
"611","Italy",1972,14957.4,NA,NA,2.92593882025274,NA,80229.1,NA,546933,NA,NA,NA,6.8087,NA,NA,NA,NA,NA,NA,18.6433600775778,NA,80050000,NA,531385,NA
"612","Italy",1973,19511.1,NA,NA,6.54193475251996,NA,96596.3,NA,582713,NA,NA,NA,11.5104,NA,NA,NA,NA,NA,NA,20.1985997393275,NA,96744000,NA,546933,NA
"613","Italy",1974,27703.4,NA,NA,4.68961564269204,NA,122177,NA,610040,NA,NA,NA,21.8687,NA,NA,NA,NA,NA,NA,22.6748078607267,NA,121705000,NA,582713,NA
"614","Italy",1975,38520.7,NA,NA,-2.14641662841781,NA,139381,NA,596946,NA,NA,NA,14.0495,NA,NA,NA,NA,NA,NA,27.6369806501603,NA,138142000,NA,610040,NA
"615","Italy",1976,52492.9,NA,NA,6.49824272212227,NA,175022,NA,635737,NA,NA,NA,19.3368,NA,NA,NA,NA,NA,NA,29.992172412611,NA,174028000,NA,596946,NA
"616","Italy",1977,69731.5,NA,NA,2.88971697415756,NA,212639,NA,654108,NA,NA,NA,16.3267,NA,NA,NA,NA,NA,NA,32.7933728055531,NA,212464000,NA,635737,NA
"617","Italy",1978,116694,NA,NA,3.72813052278829,NA,250163,NA,678494,NA,NA,NA,11.6601,NA,NA,NA,NA,NA,NA,46.6471860347054,NA,251011000,NA,654108,NA
"618","Italy",1979,140077,NA,NA,5.67285782925124,NA,306108,NA,716984,NA,NA,NA,16.8485,NA,NA,NA,NA,NA,NA,45.7606465691847,NA,308794000,NA,678494,NA
"619","Italy",1980,175383,NA,NA,-1.414,NA,384396,203383,742299,80590,NA,NA,21.8,NA,NA,NA,NA,NA,NA,45.6256048450036,NA,386288000,NA,716984,NA
"620","Italy",1981,243760,NA,NA,0.781,NA,461152,243632,745816,81613,NA,NA,19.51,NA,NA,NA,NA,NA,NA,52.8589272083825,NA,459053000,NA,742299,80590
"621","Italy",1982,317993,NA,NA,0.668,NA,543776,287552,749233,84081,NA,NA,16.46,NA,NA,NA,NA,NA,NA,58.4786750426646,NA,538604000,NA,745816,81613
"622","Italy",1983,407328,NA,NA,0.913,NA,633413,334833,758360,86559,NA,NA,14.7,NA,NA,NA,NA,NA,NA,64.3068582425684,NA,627552000,NA,749233,84081
"623","Italy",1984,482254,NA,NA,3.226,NA,725678,382831,777841,89194,NA,NA,10.74,NA,NA,NA,NA,NA,NA,66.4556456169265,NA,718036000,NA,758360,86559
"624","Italy",1985,504371,NA,NA,2.798,NA,813862,429649,799697,92120,NA,NA,9.24,NA,NA,NA,NA,NA,NA,61.9725457141383,NA,804634000,NA,777841,89194
"625","Italy",1986,604211,NA,NA,2.86,NA,900438,475031,822404,94539,NA,NA,5.82,NA,NA,NA,NA,NA,NA,67.1018992978972,NA,891707000,NA,799697,92120
"626","Italy",1987,697292,NA,NA,3.192,NA,984659,519651,847870,97903,NA,NA,4.72,NA,NA,NA,NA,NA,NA,70.8155818410231,NA,976130000,NA,822404,94539
"627","Italy",1988,805505,NA,NA,4.194,NA,1092840,577455,880671,102897,NA,NA,5.09,NA,NA,NA,NA,NA,NA,73.7074960652978,NA,1085970000,NA,847870,97903
"628","Italy",1989,917649,NA,NA,3.388,NA,1196810,634021,906053,108469,NA,NA,6.276,NA,NA,NA,NA,NA,NA,76.6745765827491,NA,1186930000,NA,880671,102897
"629","Italy",1990,1043248,NA,NA,2.053,NA,1320830,701352,925654,108558,NA,NA,6.099,NA,NA,NA,NA,NA,NA,78.9842750391799,NA,1303500000,NA,906053,108469
"630","Italy",1991,1180600,NA,NA,1.534,NA,1440650,765806,938522.0702,101780,NA,NA,6.222,NA,NA,NA,NA,NA,NA,81.9491201888037,NA,1419050000,NA,925654,108558
"631","Italy",1992,1332932,NA,NA,0.773,NA,1560020,805682,945660.1539,97978,NA,NA,5.003,NA,NA,NA,NA,NA,NA,85.4432635479032,NA,1490790000,NA,938522.0702,101780
"632","Italy",1993,1528561,NA,NA,-0.888,NA,1606640,829758,937302.9399,97076,NA,NA,4.497,NA,NA,NA,NA,NA,NA,95.1402305432455,NA,1536590000,NA,945660.1539,97978
"633","Italy",1994,1781074,NA,NA,2.152,NA,1699480,877708,957993.4836,100545,NA,NA,4.164,NA,NA,NA,NA,NA,NA,104.801115635371,NA,1626790000,NA,937302.9399,97076
"634","Italy",1995,1912967,NA,NA,2.827,NA,1834300,947339,986004.0138,104490,NA,NA,5.393,NA,NA,NA,NA,NA,NA,104.288665976122,NA,1761740000,NA,957993.4836,100545
"635","Italy",1996,2016967,NA,NA,1.095,NA,1943580,1003780,996781.9207,108356,NA,NA,3.983,NA,NA,NA,NA,NA,NA,103.77586721411,NA,1879170000,NA,986004.0138,104490
"636","Italy",1997,2054070,NA,NA,1.872,NA,2030700,1048770,1016979.5512,115074,NA,NA,1.895,NA,NA,NA,NA,NA,NA,101.150834687546,NA,1965460000,NA,996781.9207,108356
"637","Italy",1998,2107753,NA,NA,1.401,NA,2113170,1091360,1026365,121087,NA,NA,1.98,NA,NA,NA,NA,NA,NA,99.743655266732,NA,2047810000,NA,1016979.5512,115074
"638","Italy",1999,1102305,NA,NA,1.464,NA,2182350,1127090,1046091,125835,NA,NA,1.657,NA,NA,NA,NA,NA,NA,97.8009741901711,NA,NA,NA,1026365,121087
"639","Italy",2000,1132902,NA,NA,3.693,NA,2306210,1191060,1083598,132198,NA,NA,2.575,NA,NA,NA,NA,NA,NA,95.1171225630951,NA,NA,NA,1046091,125835
"640","Italy",2001,1145139,NA,NA,1.818,NA,2417720,1248650,1103028,135774,NA,NA,2.323,NA,NA,NA,NA,NA,NA,91.7101669803388,NA,NA,NA,1083598,132198
"641","Italy",2002,1142936,NA,NA,0.454,NA,2507910,1295230,1106823,137910,NA,NA,2.61,NA,NA,NA,NA,NA,NA,88.2419338650278,NA,NA,NA,1103028,135774
"642","Italy",2003,1157175.7,NA,NA,-0.017,NA,2585610,1335350,1107193,140407,NA,NA,2.812,NA,NA,NA,NA,NA,NA,86.6571086232074,NA,NA,NA,1106823,137910
"643","Italy",2004,1184244,NA,NA,1.532,NA,2694380,1391530,1120504,145597,NA,NA,2.274,NA,NA,NA,NA,NA,NA,85.1037347380222,NA,NA,NA,1107193,140407
"644","Italy",2005,1213031.53,NA,NA,0.656,NA,2767860,1429480,1121559,149627,NA,NA,2.206,NA,NA,NA,NA,NA,NA,84.8582372611019,NA,NA,NA,1120504,145597
"645","Italy",2006,1256946.05,NA,NA,2.036,NA,2876090,1485380,1151143,156993,NA,NA,2.217,NA,NA,NA,NA,NA,NA,84.621177745762,NA,NA,NA,1121559,149627
"646","Italy",2007,1288577.6,NA,NA,1.564,NA,2991370,1544920,NA,163591,NA,NA,2.038,NA,NA,NA,NA,NA,NA,83.4073997359087,NA,NA,NA,1151143,156993
"647","Italy",2008,1356207.5,NA,NA,-1.04,NA,3039610,1572240,NA,165294,NA,NA,3.5,NA,NA,NA,NA,NA,NA,86.2595723299242,NA,NA,NA,NA,163591
"648","Italy",2009,1477901.11,NA,NA,-5.145,NA,NA,1521490,NA,154788,NA,NA,0.75,NA,NA,NA,NA,NA,NA,97.135118206495,NA,NA,NA,NA,165294
"649","Japan",1956,1000249,NA,NA,6.20152665914178,NA,9443300,9422200,55512600,NA,17.0111,NA,NA,NA,NA,NA,NA,NA,NA,10.6158752732907,NA,NA,NA,52271000,NA
"650","Japan",1957,970280,NA,NA,7.32824619996182,NA,10861300,10858300,59580700,NA,18.2296,NA,NA,NA,NA,NA,NA,NA,NA,8.93583710157207,NA,NA,NA,55512600,NA
"651","Japan",1958,1075466,NA,NA,6.39535957113628,NA,11451000,11538300,63391100,NA,18.0641,NA,NA,NA,NA,NA,NA,NA,NA,9.32083582503488,NA,NA,NA,59580700,NA
"652","Japan",1959,1252971,NA,NA,8.3429692811767,NA,13088100,13190300,68679800,NA,19.0567,NA,NA,NA,NA,NA,NA,NA,NA,9.49918500716436,NA,NA,NA,63391100,NA
"653","Japan",1960,1340283,NA,NA,11.2621178279494,NA,15942100,16009700,76414600,NA,20.8626,NA,NA,NA,NA,NA,NA,NA,NA,8.37169341086966,NA,NA,NA,68679800,NA
"654","Japan",1961,1222946,NA,NA,9.99769677522357,NA,19325800,19336500,84054300,NA,22.992,NA,NA,NA,NA,NA,NA,NA,NA,6.32454684146562,NA,NA,NA,76414600,NA
"655","Japan",1962,1280665,NA,NA,6.71625365983657,NA,21767600,21942700,89699600,NA,24.2672,NA,NA,NA,NA,NA,NA,NA,NA,5.83640572946811,NA,NA,NA,84054300,NA
"656","Japan",1963,1184565,NA,NA,7.71374677256085,NA,25131000,25113200,96618800,NA,26.0105,NA,NA,NA,NA,NA,NA,NA,NA,4.71690186834016,NA,NA,NA,89699600,NA
"657","Japan",1964,1349212,NA,NA,9.23443470628904,NA,29331900,29541300,105541000,NA,27.7919,NA,NA,NA,NA,NA,NA,NA,NA,4.56720591172359,NA,NA,NA,96618800,NA
"658","Japan",1965,1766563,NA,NA,5.12189575615163,NA,32687600,32866000,110946700,NA,29.4624,NA,NA,NA,NA,NA,NA,NA,NA,5.37504716120002,NA,NA,NA,105541000,NA
"659","Japan",1966,2662274,NA,NA,9.70177571752924,NA,37917300,38170000,121710500,NA,31.1537,NA,NA,NA,NA,NA,NA,NA,NA,6.97478124181294,NA,NA,NA,110946700,NA
"660","Japan",1967,3818407,NA,NA,10.4644217220371,NA,44743900,44730500,134446800,NA,33.28,NA,NA,NA,NA,NA,NA,NA,NA,8.53647287644896,NA,NA,NA,121710500,NA
"661","Japan",1968,4785834,NA,NA,10.5278072813931,NA,52745800,52974900,148601100,NA,35.4949,NA,NA,NA,NA,NA,NA,NA,NA,9.0341539106256,NA,NA,NA,134446800,NA
"662","Japan",1969,5479362,NA,NA,11.7832236773483,NA,61971900,62228900,166111100,NA,37.3075,NA,NA,NA,NA,NA,NA,NA,NA,8.80517251630673,NA,NA,NA,148601100,NA
"663","Japan",1970,6226347,NA,NA,10.133699674495,NA,73436000,73344900,182944300,NA,40.1412,NA,NA,NA,NA,NA,NA,NA,NA,8.48913421383082,NA,NA,NA,166111100,NA
"664","Japan",1971,7605627,NA,NA,4.73127613158759,NA,80473200,80701300,191599900,NA,42.0006,NA,NA,NA,NA,NA,NA,NA,NA,9.42441695486938,NA,NA,NA,182944300,NA
"665","Japan",1972,11704291,NA,NA,8.59311513210601,NA,92844700,92394400,208064300,NA,44.6231,NA,NA,NA,NA,NA,NA,NA,NA,12.6677493441161,NA,NA,NA,191599900,NA
"666","Japan",1973,13154492,NA,NA,8.19770618986535,NA,113807300,112498000,225120800,NA,50.5539,NA,NA,NA,NA,NA,NA,NA,NA,11.6930896549272,NA,NA,NA,208064300,NA
"667","Japan",1974,15709423,NA,NA,-1.59305581714351,NA,134205100,134244000,221534500,NA,60.5798,NA,NA,NA,NA,NA,NA,NA,NA,11.7021416227168,NA,NA,NA,225120800,NA
"668","Japan",1975,22795207,NA,NA,2.83806811128742,NA,147737600,148327000,227821800,NA,64.8479,NA,NA,NA,NA,NA,NA,NA,NA,15.3682114517249,NA,NA,NA,221534500,NA
"669","Japan",1976,32677954,NA,NA,4.00023176008617,NA,166669800,166573000,236935200,NA,70.344,NA,NA,NA,NA,NA,NA,NA,NA,19.6177976022525,NA,NA,NA,227821800,NA
"670","Japan",1977,46097860,NA,NA,3.58950464093135,NA,184920400,185622000,245440000,NA,75.3424,NA,NA,NA,NA,NA,NA,NA,NA,24.834265334928,NA,NA,NA,236935200,NA
"671","Japan",1978,62339876,NA,NA,4.22294654498043,NA,203698500,204404000,255804800,NA,79.6304,NA,NA,NA,NA,NA,NA,NA,NA,30.4983640241874,NA,NA,NA,245440000,NA
"672","Japan",1979,77553952,NA,NA,6.8046807565769,NA,221332100,221547000,273211500,NA,81.0113,NA,NA,NA,NA,NA,NA,NA,NA,35.0056430463965,NA,NA,NA,255804800,NA
"673","Japan",1980,95011898,NA,NA,4.62659880715124,NA,239950600,243235000,285851900,284375000,83.9423,85.5332,NA,NA,NA,NA,NA,NA,NA,39.0617707155631,NA,NA,NA,273211500,NA
"674","Japan",1981,106832094,NA,NA,4.17684395604396,NA,257590400,261028000,296817600,296252900,86.7841,88.1099,NA,NA,NA,NA,NA,NA,NA,40.9274460977366,NA,NA,NA,285851900,284375000
"675","Japan",1982,121339078,NA,NA,3.37660829649262,NA,270497000,274050000,305387800,306256200,88.5749,89.4839,NA,NA,NA,NA,NA,NA,NA,44.2762554278416,NA,NA,NA,296817600,296252900
"676","Japan",1983,137244038,NA,NA,3.0607380356708,NA,281678600,285579000,312949300,315629900,90.0077,90.4791,NA,NA,NA,NA,NA,NA,NA,48.0581688429471,NA,NA,NA,305387800,306256200
"677","Japan",1984,150139544,NA,NA,4.46389901590438,NA,300429300,304859000,325979400,329719300,92.1621,92.4602,NA,NA,NA,NA,NA,NA,NA,49.2488474999918,NA,NA,NA,312949300,315629900
"678","Japan",1985,163571000,NA,NA,6.33335688872323,NA,320257800,325792000,342399800,350601600,93.5333,92.9237,NA,NA,NA,NA,NA,NA,NA,50.2071874079167,NA,NA,NA,325979400,329719300
"679","Japan",1986,184689000,NA,NA,2.83107664083677,NA,335118900,340948000,350590100,360527400,95.5871,94.5692,NA,NA,NA,NA,NA,NA,NA,54.1692574820794,NA,NA,NA,342399800,350601600
"680","Japan",1987,198612000,NA,NA,4.10742706379599,NA,350790000,355837000,366230100,375335800,95.784,94.805,NA,NA,NA,NA,NA,NA,NA,55.8154435879349,NA,NA,NA,350590100,360527400
"681","Japan",1988,206206000,NA,NA,7.14669370734153,NA,375116100,381579000,388574700,402159900,96.5364,94.8824,NA,NA,NA,NA,NA,NA,NA,54.0401856496296,NA,NA,NA,366230100,375335800
"682","Japan",1989,208033000,NA,NA,5.37015251893587,NA,400848900,409602000,408710800,423756500,98.0764,96.6598,NA,NA,NA,NA,NA,NA,NA,50.7890586471746,NA,NA,NA,388574700,402159900
"683","Japan",1990,216674000,NA,NA,5.57239829949512,NA,429860400,440125000,429860400,447369900,100,98.3806,NA,NA,NA,NA,NA,NA,NA,49.230105083783,NA,NA,NA,408710800,423756500
"684","Japan",1991,224591000,NA,NA,3.32434077482637,NA,458702000,468234000,447278900,462242000,102.5539,101.2963,NA,NA,NA,NA,NA,NA,NA,47.9655471409594,NA,NA,NA,429860400,447369900
"685","Japan",1992,239351000,NA,NA,0.819029858818543,NA,471213100,480492000,452308900,466027900,104.1795,103.1037,NA,NA,NA,NA,NA,NA,NA,49.8137325907611,NA,NA,NA,447278900,462242000
"686","Japan",1993,267879000,NA,NA,0.171062719635451,NA,475021400,484234000,452313500,466825100,105.0204,103.7292,NA,NA,NA,NA,NA,NA,NA,55.3201551316099,NA,NA,NA,452308900,466027900
"687","Japan",1994,291721000,NA,NA,0.863578243757668,NA,478717500,486552000,456350700,470856500,104.9012,103.3334,NA,NA,NA,NA,NA,NA,NA,59.9567980400862,NA,NA,NA,452313500,466825100
"688","Japan",1995,326353000,NA,NA,1.8816560884261,NA,483596900,493588000,465036500,479716400,103.9912,102.8916,NA,NA,NA,NA,NA,NA,NA,66.1185036913377,NA,NA,NA,456350700,470856500
"689","Japan",1996,355169000,NA,NA,2.63728736395086,NA,501282300,504262000,487374300,492367900,102.8537,102.4157,NA,NA,NA,NA,NA,NA,NA,70.4334254811983,NA,NA,NA,465036500,479716400
"690","Japan",1997,388146000,NA,NA,1.56356659319179,NA,508000500,515249000,494032000,500066400,102.8274,103.0361,NA,NA,NA,NA,NA,NA,NA,75.3317328126789,NA,NA,NA,487374300,492367900
"691","Japan",1998,437555000,NA,NA,-2.04886791034151,NA,497101000,504843000,481312300,489820700,103.2803,103.0669,NA,NA,NA,NA,NA,NA,NA,86.6714998524294,NA,NA,NA,494032000,500066400
"692","Japan",1999,489370000,NA,NA,-0.141010782108641,NA,NA,497629000,NA,489130000,NA,101.7376,NA,NA,NA,NA,NA,NA,NA,98.3403298441208,NA,NA,NA,481312300,489820700
"693","Japan",2000,535587000,NA,NA,2.86013943123504,NA,NA,502990000,NA,503119800,NA,99.9742,NA,NA,NA,NA,NA,NA,NA,106.480645738484,NA,NA,NA,NA,489130000
"694","Japan",2001,607312000,NA,NA,0.18438948337951,NA,NA,497720000,NA,504047500,NA,98.7447,NA,NA,NA,NA,NA,NA,NA,122.018805754239,NA,NA,NA,NA,503119800
"695","Japan",2002,643194500,NA,NA,0.262257029347435,NA,NA,491312000,NA,505369400,NA,97.2184,NA,NA,NA,NA,NA,NA,NA,130.913655681115,NA,NA,NA,NA,504047500
"696","Japan",2003,670121200,NA,NA,1.4135402737087,NA,NA,490294000,NA,512513000,NA,95.6647,NA,NA,NA,NA,NA,NA,NA,136.677422118158,NA,NA,NA,NA,505369400
"697","Japan",2004,751106500,NA,NA,2.74426209676633,NA,NA,498328000,NA,526577700,NA,94.6352,NA,NA,NA,NA,NA,NA,NA,150.725325488433,NA,NA,NA,NA,512513000
"698","Japan",2005,813183000,NA,NA,1.93409253753054,NA,NA,501734000,NA,536762200,NA,93.4742,NA,NA,NA,NA,NA,NA,NA,162.074525545409,NA,NA,NA,NA,526577700
"699","Japan",2006,832263100,NA,NA,2.0394692472756,NA,NA,507365000,NA,547709300,NA,92.634,NA,NA,NA,NA,NA,NA,NA,164.036364353079,NA,NA,NA,NA,536762200
"700","Japan",2007,838005000,NA,NA,2.33731652904197,NA,NA,515805000,NA,560511000,NA,92.0241,NA,NA,NA,NA,NA,NA,NA,162.46546660075,NA,NA,NA,NA,547709300
"701","Japan",2008,846691000,NA,NA,-0.705249317140966,NA,NA,507371000,NA,556558000,NA,91.1623,NA,NA,NA,NA,NA,NA,NA,166.87808329605,NA,NA,NA,NA,560511000
"702","Japan",2009,869963000,NA,NA,-5.36936455859048,NA,NA,479289380,NA,526674372,NA,91.003,NA,NA,NA,NA,NA,NA,NA,181.511011155724,NA,NA,NA,NA,556558000
"703","Netherlands",1957,7.3,NA,NA,2.81186469738164,NA,NA,15.746,83950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3609805664931,NA,NA,NA,81654,NA
"704","Netherlands",1958,7.5,NA,NA,-0.296605122096483,NA,NA,15.928,83701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0868910095429,NA,NA,NA,83950,NA
"705","Netherlands",1959,7.6,NA,NA,4.88883047992259,NA,NA,16.971,87793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7822756466914,NA,NA,NA,83701,NA
"706","Netherlands",1960,7.8,NA,NA,8.41411046438783,NA,NA,18.968,95180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1218894981021,NA,NA,NA,87793,NA
"707","Netherlands",1961,7.8,NA,NA,0.288926245009447,NA,NA,20.057,95455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8891658772498,NA,NA,NA,95180,NA
"708","Netherlands",1962,7.6,NA,NA,6.84930071761563,NA,NA,21.6,101993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1851851851852,NA,NA,NA,95455,NA
"709","Netherlands",1963,8.1,NA,NA,3.62083672408891,NA,NA,23.415,105686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5932094811019,NA,NA,NA,101993,NA
"710","Netherlands",1964,8.2,NA,NA,8.28870427492761,NA,NA,27.544,114446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.770548939878,NA,NA,NA,105686,NA
"711","Netherlands",1965,8.7,NA,NA,5.23303566747637,NA,NA,30.767,120435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2770500861312,NA,NA,NA,114446,NA
"712","Netherlands",1966,9.4,NA,NA,2.7558434010047,NA,NA,33.489,123754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0689181522291,NA,NA,NA,120435,NA
"713","Netherlands",1967,10.8,NA,NA,5.26286019037769,NA,NA,36.756,130267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.382957884427,NA,NA,NA,123754,NA
"714","Netherlands",1968,11.8,NA,NA,6.41758849132934,NA,NA,40.749,138627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9577658347444,NA,NA,NA,130267,NA
