date           axp           vw            ew            sp
20100413       0.010103      0.000735      0.001568      0.000685
20100414       0.032674      0.012320      0.014968      0.011150
20100415       0.004520      0.000098      0.002761      0.000843
20100416      -0.033640     -0.016103     -0.010972     -0.016127
20100419       0.014634      0.002261     -0.002911      0.004521
20100420       0.009615      0.009794      0.011963      0.008058
20100421      -0.004545     -0.000547      0.002920     -0.001019
20100422       0.016960      0.003573      0.007550      0.002264
20100423       0.027368      0.007442      0.010052      0.007124
20100426      -0.018939     -0.003211      0.002661     -0.004296
20100427      -0.028638     -0.023845     -0.018843     -0.023382
20100428       0.006333      0.005230      0.001557      0.006463
20100429       0.032986      0.013623      0.013165      0.012943
20100430      -0.031092     -0.016825     -0.015029     -0.016648
20100503       0.023417      0.012863      0.011350      0.013121
20100504      -0.028390     -0.025347     -0.023949     -0.023838
20100505      -0.031182     -0.009191     -0.013607     -0.006561
20100506      -0.043439     -0.032543     -0.033685     -0.032378
20100507      -0.044706     -0.015837     -0.016989     -0.015308
20100510       0.061330      0.044895      0.042804      0.043974
20100511       0.005570     -0.000930      0.004202     -0.003397
20100512       0.017771      0.016244      0.019124      0.013740
20100513      -0.029252     -0.010842     -0.004875     -0.012145
20100514      -0.050689     -0.019384     -0.018568     -0.018800
20100517       0.014272     -0.000561     -0.003146      0.001109
20100518      -0.033479     -0.013634     -0.012871     -0.014196
20100519       0.008283     -0.007144     -0.013290     -0.005130
20100520      -0.038586     -0.040349     -0.039086     -0.038976
20100521       0.031072      0.015277      0.011578      0.015024
20100524      -0.019588     -0.012031     -0.006556     -0.012908
20100525      -0.001025     -0.000154     -0.006476      0.000354
20100526      -0.021282     -0.002871      0.004575     -0.005661
20100527       0.056589      0.035090      0.033655      0.032876
20100528      -0.011406     -0.011746     -0.006630     -0.012375
20100601      -0.017055     -0.018501     -0.020678     -0.017165
20100602       0.045420      0.026561      0.020297      0.025843
20100603      -0.010495      0.004792      0.005511      0.004051
20100604      -0.052541     -0.035853     -0.032259     -0.034411
20100607      -0.018224     -0.014002     -0.018182     -0.013532
20100608       0.019093      0.009218     -0.001221      0.010976
20100609      -0.008327     -0.003829     -0.000242     -0.005942
20100610       0.050380      0.029492      0.024915      0.029507
20100611       0.002498      0.006185      0.009444      0.004380
20100614      -0.005981      0.000011      0.004188     -0.001805
20100615       0.042617      0.023845      0.019397      0.023494
20100616       0.018033     -0.001211     -0.001970     -0.000556
20100617      -0.006613      0.000908     -0.000032      0.001283
20100618      -0.000713      0.001705      0.002944      0.001317
20100621       0.013562     -0.004316     -0.006310     -0.003857
20100622      -0.015493     -0.016131     -0.013867     -0.016071
20100623       0.005484     -0.002926     -0.001877     -0.002985
20100624      -0.026322     -0.016247     -0.012404     -0.016803
20100625       0.039211      0.006049      0.010271      0.002859
20100628      -0.013124     -0.003123     -0.004658     -0.002034
20100629      -0.047970     -0.032886     -0.031187     -0.031017
20100630      -0.005238     -0.008951     -0.005541     -0.010113
20100701      -0.005542     -0.003937     -0.007599     -0.003240
20100702      -0.001520     -0.003601     -0.004336     -0.004662
20100706      -0.005327      0.003311     -0.006419      0.005359
20100707       0.049477      0.030874      0.021937      0.031331
20100708       0.023572      0.009555      0.010041      0.009413
20100709       0.010921      0.008902      0.011698      0.007204
20100712       0.005871     -0.001339     -0.005483      0.000733
20100713       0.031286      0.017182      0.021561      0.015379
20100714      -0.010641     -0.000639     -0.001089     -0.000155
20100715      -0.006179      0.000421     -0.003627      0.001196
20100716      -0.047202     -0.028521     -0.024131     -0.028820
20100719       0.004833      0.004998      0.003039      0.005982
20100720       0.011544      0.012633      0.011590      0.011417
20100721      -0.021636     -0.012841     -0.009837     -0.012820
20100722       0.049575      0.023553      0.023312      0.022513
20100723       0.037046      0.009627      0.013520      0.008220
20100726       0.014289      0.011608      0.013834      0.011200
20100727      -0.019370     -0.002526     -0.002162     -0.001049
20100728       0.000673     -0.007460     -0.007818     -0.006922
20100729      -0.000449     -0.002612      0.000460     -0.004159
20100730       0.001795      0.001517      0.003373      0.000064
20100802       0.007841      0.020543      0.013600      0.022023
20100803      -0.008669     -0.005141     -0.004560     -0.004796
20100804      -0.010986      0.007462      0.007322      0.006051
20100805      -0.020177     -0.002492     -0.004121     -0.001269
20100806       0.006478     -0.003543     -0.002671     -0.003704
20100809       0.005747      0.005843      0.006802      0.005483
20100810       0.007771     -0.007990     -0.011580     -0.005967
20100811      -0.025629     -0.029197     -0.028496     -0.028179
20100812      -0.018855     -0.004669     -0.003038     -0.005379
20100813      -0.009964     -0.003872     -0.004209     -0.004024
20100816      -0.004553      0.001449      0.003630      0.000120
20100817       0.004815      0.013882      0.012332      0.012192
20100818      -0.001198      0.002324      0.001914      0.001483
20100819      -0.017510     -0.016702     -0.016574     -0.016935
20100820      -0.004883     -0.003308     -0.001642     -0.003663
20100823      -0.013739     -0.004848     -0.008724     -0.004040
20100824      -0.015672     -0.014429     -0.011864     -0.014512
20100825       0.005812      0.004573      0.005698      0.003289
20100826      -0.001759     -0.006642     -0.004949     -0.007685
20100827       0.029700      0.018436      0.018576      0.016587
20100830      -0.024933     -0.014210     -0.013772     -0.014719
20100831      -0.000501      0.000133      0.000360      0.000391
20100901       0.030098      0.029083      0.024891      0.029505
20100902      -0.004626      0.009531      0.008299      0.009081
20100903       0.022505      0.012970      0.011735      0.013219
20100907      -0.040909     -0.011856     -0.012413     -0.011471
20100908      -0.000499      0.006322      0.006096      0.006439
20100909       0.015473      0.003759      0.002373      0.004832
20100910      -0.012288      0.004484      0.004082      0.004863
20100913       0.025628      0.012854      0.015681      0.011131
20100914      -0.020378     -0.000109     -0.000765     -0.000713
20100915       0.011639      0.002960      0.001406      0.003541
20100916       0.002693     -0.000756     -0.002686     -0.000364
20100917       0.010010      0.001132      0.003139      0.000827
20100920       0.042301      0.015163      0.017201      0.015210
20100921      -0.007885     -0.003099     -0.002994     -0.002564
20100922       0.000234     -0.005023     -0.005267     -0.004825
20100923      -0.010049     -0.008098     -0.006134     -0.008331
20100924       0.018178      0.021173      0.020093      0.021194
20100927       0.007188     -0.004456     -0.001497     -0.005667
20100928       0.005755      0.005779      0.007404      0.004850
20100929      -0.015564     -0.001082      0.002015     -0.002588
20100930      -0.022785     -0.001993      0.001187     -0.003084
20101001      -0.005948      0.004937      0.004502      0.004416
20101004      -0.065342     -0.008282     -0.009036     -0.008035
20101005      -0.019718      0.020550      0.018548      0.020861
20101006      -0.002090     -0.000341     -0.000477     -0.000672
20101007      -0.005260     -0.002126     -0.001648     -0.001647
20101008       0.004495      0.007609      0.009939      0.006122
20101011      -0.001316      0.000551      0.001862      0.000146
20101012       0.015815      0.003648      0.003780      0.003819
20101013       0.018682      0.008782      0.011164      0.007121
20101014       0.004585     -0.003667     -0.001723     -0.003641
20101015      -0.008874      0.000697     -0.000574      0.002028
20101018       0.011768      0.006289      0.005744      0.007244
20101019      -0.006131     -0.017198     -0.016739     -0.015877
20101020       0.010749      0.011257      0.010230      0.010524
20101021       0.013592      0.000278     -0.003003      0.001774
20101022      -0.030792      0.002654      0.005055      0.002389
20101025       0.006918      0.003726      0.005167      0.002147
20101026       0.020356     -0.000426      0.000521      0.000017
20101027       0.014464     -0.003319     -0.004156     -0.002691
20101028       0.013274      0.001147     -0.000824      0.001125
20101029       0.005822      0.001653      0.003556     -0.000439
20101101       0.002412      0.000151     -0.003474      0.000947
20101102       0.019971      0.009040      0.011684      0.007759
20101103      -0.007549      0.003442      0.002305      0.003678
20101104       0.039458      0.019912      0.017268      0.019283
20101105       0.007775      0.004012      0.004517      0.003923
20101108      -0.003857     -0.000900      0.002147     -0.002121
20101109      -0.012301     -0.008479     -0.009232     -0.008052
20101110       0.004613      0.005432      0.005925      0.004376
20101111      -0.004821     -0.003614     -0.004410     -0.004242
20101112      -0.014994     -0.013380     -0.012531     -0.011808
20101115       0.000000     -0.001280     -0.001310     -0.001217
20101116      -0.018033     -0.016842     -0.016710     -0.016205
20101117      -0.012402      0.001621      0.002860      0.000212
20101118       0.020285      0.015549      0.012539      0.015357
20101119       0.011834      0.003733      0.003861      0.002540
20101122      -0.012398     -0.000275      0.001011     -0.001575
20101123      -0.006395     -0.014125     -0.010221     -0.014284
20101124       0.025030      0.015676      0.014312      0.014923
20101126      -0.013721     -0.006880     -0.002554     -0.007469
20101129       0.021693     -0.000909     -0.000616     -0.001379
20101130      -0.002539     -0.005788     -0.005344     -0.006070
20101201       0.024988      0.020809      0.013234      0.021617
20101202       0.015350      0.012214      0.008935      0.012818
20101203      -0.002223      0.003956      0.005105      0.002603
20101206       0.002674      0.000025      0.002990     -0.001298
20101207      -0.004889      0.000183      0.000215      0.000515
20101208       0.018982      0.001544     -0.001006      0.003702
20101209       0.003945      0.003573      0.003490      0.003843
20101210       0.009823      0.006423      0.006814      0.006002
20101213       0.002378      0.000185     -0.001501      0.000048
20101214      -0.003666      0.000283     -0.001453      0.000911
20101215      -0.001732     -0.005249     -0.004134     -0.005122
20101216      -0.033608      0.005845      0.007882      0.006185
20101217      -0.012565      0.001561      0.003671      0.000837
20101220      -0.034310      0.001820      0.000710      0.002548
20101221       0.017176      0.007178      0.008653      0.006030
20101222      -0.009715      0.003137      0.003301      0.003380
20101223      -0.000934     -0.001191      0.000389     -0.001644
20101227       0.006547      0.000675      0.003479      0.000613
20101228      -0.006039      0.000790     -0.000233      0.000771
20101229       0.001636      0.002731      0.004116      0.001009
20101230      -0.008166     -0.000808      0.001308     -0.001508
20101231       0.009645     -0.000238      0.000871     -0.000191
20110103       0.011184      0.011204      0.012533      0.011315
20110104       0.012673     -0.003886     -0.006753     -0.001313
20110105       0.028896      0.005376      0.007944      0.005007
20110106      -0.006883     -0.002518     -0.001211     -0.002123
20110107      -0.008272     -0.001946     -0.002811     -0.001845
20110110       0.002254     -0.000718      0.002287     -0.001376
20110111       0.013045      0.005021      0.005963      0.003725
20110112      -0.000888      0.009019      0.008259      0.009008
20110113       0.001333     -0.001889     -0.000500     -0.001711
20110114       0.026409      0.006632      0.004736      0.007385
20110118       0.002595      0.002162      0.002518      0.001376
20110119      -0.024369     -0.012224     -0.016081     -0.010116
20110120       0.000663     -0.003817     -0.007600     -0.001295
20110121       0.016125      0.001266     -0.000137      0.002414
20110124      -0.004565      0.006287      0.006046      0.005836
20110125      -0.021620     -0.000436     -0.001076      0.000263
20110126      -0.007589      0.007328      0.011678      0.004221
20110127       0.001799      0.002121      0.001653      0.002244
20110128      -0.015267     -0.017210     -0.017784     -0.017852
20110131      -0.010944      0.007622      0.005212      0.007663
20110201       0.005071      0.017009      0.014753      0.016694
20110202       0.002752     -0.002220     -0.000556     -0.002723
20110203      -0.004346      0.002928      0.001939      0.002354
20110204       0.006662      0.002168      0.001326      0.002884
20110207       0.022821      0.006121      0.006745      0.006240
20110208       0.023650      0.004562      0.003895      0.004185
20110209      -0.003487     -0.003429     -0.003610     -0.002786
20110210       0.018591      0.001332      0.000472      0.000750
20110211       0.003865      0.006106      0.006629      0.005507
20110214      -0.004920      0.003389      0.003197      0.002385
20110215      -0.007094     -0.003184     -0.003015     -0.003235
20110216       0.014505      0.007508      0.006352      0.006257
20110217      -0.023047      0.003949      0.005617      0.003076
20110218      -0.005461      0.001227      0.001088      0.001925
20110222      -0.027235     -0.021035     -0.020645     -0.020529
20110223      -0.019192     -0.006546     -0.008481     -0.006112
20110224       0.002762     -0.000129      0.002655     -0.000994
20110225      -0.000689      0.012915      0.015057      0.010550
20110228       0.000919      0.005333      0.002853      0.005561
20110301      -0.009640     -0.014888     -0.011157     -0.015740
20110302      -0.003013      0.002829      0.002967      0.001615
20110303       0.029754      0.016079      0.013356      0.017219
20110304      -0.013093     -0.005889     -0.003337     -0.007378
20110307      -0.000229     -0.009398     -0.009718     -0.008341
20110308       0.035003      0.008076      0.008947      0.008923
20110309      -0.004200     -0.002438     -0.003092     -0.001362
20110310      -0.022863     -0.019771     -0.019528     -0.018871
20110311       0.005906      0.006949      0.002937      0.007080
20110314      -0.008356     -0.005472     -0.006664     -0.006049
20110315      -0.006149     -0.011136     -0.010769     -0.011200
20110316      -0.029331     -0.016627     -0.010119     -0.019495
20110317       0.025024      0.012209      0.007240      0.013398
20110318       0.017273      0.004853      0.008049      0.004302
20110321       0.003396      0.016431      0.015753      0.014994
20110322       0.009702     -0.003235     -0.001224     -0.003551
20110323       0.006034      0.002867      0.002902      0.002914
20110324       0.012661      0.008544      0.005814      0.009341
20110325       0.000000      0.003129      0.003927      0.003161
20110328       0.002852     -0.003323     -0.001795     -0.002748
20110329      -0.001531      0.007159      0.005545      0.007060
20110330       0.005695      0.008217      0.007882      0.006685
20110331      -0.015465     -0.000602      0.002407     -0.001829
20110401       0.003540      0.005456      0.003529      0.004963
20110404       0.001323      0.001173      0.000958      0.000345
20110405       0.000000      0.001333      0.001920     -0.000180
20110406       0.022897      0.001731      0.002638      0.002184
20110407      -0.002593     -0.002256     -0.002513     -0.001520
20110408       0.002600     -0.003386     -0.004745     -0.004004
20110411       0.002161     -0.004720     -0.006491     -0.002793
20110412      -0.007762     -0.009232     -0.010338     -0.007777
20110413       0.001738      0.001297      0.001645      0.000190
20110414      -0.004772      0.000545      0.002637      0.000084
20110415       0.008064      0.003966      0.004948      0.003925
20110418      -0.004108     -0.011607     -0.011487     -0.011018
20110419       0.012592      0.005725      0.003512      0.005731
20110420       0.007719      0.014265      0.012661      0.013515
20110421       0.002340      0.005872      0.004946      0.005277
20110425      -0.001274     -0.001841     -0.000562     -0.001593
20110426       0.001063      0.008138      0.005423      0.008980
20110427       0.011040      0.006165      0.005247      0.006250
20110428       0.018900      0.002934      0.001926      0.003555
20110429       0.011542      0.003116      0.003668      0.002301
20110502       0.011614     -0.003566     -0.006003     -0.001753
20110503       0.005035     -0.006643     -0.009097     -0.003379
20110504      -0.004008     -0.007960     -0.008801     -0.006855
20110505      -0.003622     -0.009445     -0.006183     -0.009070
20110506       0.013732      0.004607      0.004575      0.003820
20110509      -0.000199      0.006142      0.006964      0.004544
20110510      -0.000398      0.008467      0.009877      0.008074
20110511      -0.006777     -0.012236     -0.011619     -0.011111
20110512      -0.005820      0.004029      0.004319      0.004895
20110513      -0.001009     -0.008902     -0.009009     -0.008067
20110516       0.011719     -0.006950     -0.010372     -0.006204
20110517       0.013781     -0.000631     -0.004038     -0.000369
20110518       0.005910      0.010737      0.010977      0.008804
20110519       0.014884      0.002342      0.000843      0.002178
20110520      -0.012157     -0.006783     -0.004414     -0.007688
20110523      -0.001367     -0.012996     -0.013172     -0.011926
20110524      -0.010955     -0.000395     -0.001002     -0.000827
20110525      -0.002967      0.005076      0.005819      0.003183
20110526       0.005356      0.005321      0.007791      0.003953
20110527       0.008879      0.005111      0.006103      0.004081
20110531       0.009192      0.010283      0.009375      0.010593
20110601      -0.032752     -0.023067     -0.019626     -0.022785
20110602       0.003606     -0.000634     -0.000076     -0.001225
20110603      -0.016171     -0.009287     -0.009502     -0.009734
20110606      -0.010146     -0.012436     -0.013344     -0.010760
20110607       0.002255      0.000266      0.001428     -0.000956
20110608      -0.016159     -0.005962     -0.010672     -0.004187
20110609       0.004782      0.007464      0.005505      0.007378
20110610      -0.012208     -0.014075     -0.011776     -0.013980
20110613       0.010473     -0.000912     -0.005617      0.000669
20110614      -0.001866      0.013856      0.014384      0.012612
20110615      -0.018069     -0.017290     -0.014059     -0.017432
20110616       0.023900     -0.000110     -0.000800      0.001754
20110617       0.001859      0.002157      0.001297      0.003045
20110620       0.007835      0.005341      0.002474      0.005395
20110621       0.013707      0.015891      0.016179      0.013423
20110622       0.006054     -0.005473     -0.003055     -0.006468
20110623      -0.012839     -0.002579     -0.000871     -0.002828
20110624      -0.017679     -0.010573     -0.002417     -0.011726
20110627       0.024824      0.008067      0.005456      0.009184
20110628       0.005652      0.013695      0.010608      0.012944
20110629       0.025692      0.008713      0.004950      0.008283
20110630       0.015318      0.009705      0.008397      0.010119
20110701       0.012379      0.013469      0.010064      0.014410
20110705      -0.000191     -0.000018      0.000809     -0.001336
20110706       0.008217      0.001148      0.002874      0.001002
20110707       0.015732      0.010620      0.011712      0.010454
20110708      -0.009703     -0.006328     -0.004797     -0.006961
20110711      -0.015074     -0.019337     -0.016317     -0.018090
20110712       0.002487     -0.003805     -0.002238     -0.004434
20110713      -0.008588      0.005006      0.007494      0.003106
20110714      -0.010972     -0.008038     -0.009534     -0.006716
20110715       0.008369      0.006172      0.004226      0.005554
20110718      -0.009265     -0.009468     -0.011054     -0.008130
20110719       0.009351      0.016153      0.013523      0.016309
20110720       0.005404      0.000051      0.000967     -0.000671
20110721       0.009407      0.012250      0.008889      0.013546
20110722      -0.006466      0.001440      0.001586      0.000908
20110725      -0.008231     -0.006280     -0.007887     -0.005643
20110726      -0.004632     -0.004537     -0.004068     -0.004105
20110727      -0.021136     -0.021643     -0.021094     -0.020309
20110728       0.001387     -0.002919     -0.001403     -0.003234
20110729      -0.010089     -0.005618     -0.003052     -0.006451
20110801      -0.000400     -0.003611     -0.000879     -0.004132
20110802      -0.029988     -0.025640     -0.021078     -0.025557
20110803       0.007007      0.004956      0.002260      0.005016
20110804      -0.041343     -0.050345     -0.047411     -0.047820
20110805       0.007899     -0.004788     -0.012547     -0.000575
20110808      -0.088329     -0.068662     -0.072385     -0.066634
20110809       0.071097      0.051210      0.047193      0.047407
20110810      -0.071584     -0.038548     -0.029835     -0.044152
20110811       0.053037      0.045245      0.037437      0.046290
20110812      -0.003994      0.004762      0.004185      0.005262
20110815       0.020717      0.022827      0.023020      0.021785
20110816      -0.020297     -0.010892     -0.012918     -0.009739
20110817       0.021608      0.000848      0.000679      0.000947
20110818      -0.034453     -0.045309     -0.041323     -0.044594
20110819       0.004291     -0.015357     -0.012201     -0.015009
20110822       0.002923      0.000037     -0.002608      0.000258
20110823       0.040807      0.033735      0.029031      0.034285
20110824       0.035761      0.011552      0.008018      0.013120
20110825       0.000208     -0.015903     -0.015381     -0.015566
20110826       0.008110      0.016435      0.015544      0.015122
20110829       0.001444      0.029617      0.031522      0.028280
20110830       0.002266      0.003761      0.004724      0.002347
20110831       0.021578      0.005090      0.003022      0.004922
20110901      -0.004224     -0.012120     -0.013773     -0.011871
20110902      -0.020000     -0.024623     -0.022464     -0.025282
20110906      -0.009276     -0.008130     -0.008986     -0.007436
20110907       0.039950      0.029133      0.027153      0.028646
20110908      -0.009004     -0.010871     -0.012275     -0.010612
20110909      -0.045427     -0.026578     -0.021056     -0.026705
20110912       0.003807      0.004139     -0.000416      0.006966
20110913       0.009271      0.010804      0.011949      0.009120
20110914       0.022756      0.012779      0.011742      0.013480
20110915       0.007553      0.015461      0.008819      0.017187
20110916       0.015397      0.003565      0.001512      0.005707
20110919      -0.028731     -0.010937     -0.014296     -0.009803
20110920       0.012120     -0.004107     -0.009079     -0.001661
20110921      -0.021108     -0.029424     -0.024666     -0.029390
20110922      -0.033174     -0.034392     -0.032856     -0.031883
20110923      -0.003860      0.005754      0.007256      0.006082
20110926       0.023897      0.021588      0.009890      0.023336
20110927      -0.010093      0.012842      0.015739      0.010688
20110928      -0.012957     -0.023688     -0.025358     -0.020691
20110929       0.005380      0.008222      0.006639      0.008114
20110930      -0.038955     -0.024625     -0.018836     -0.024974
