"1mon" "2mon" "3mon" "4mon" "5mon" "5.5mon" "6.5mon" "7.5mon" "8.5mon" "9.5mon" "NA"
4.65325 4.63697 4.6077 4.63595 4.65341 4.68843 4.69877 4.70664 4.75115 4.75219 4.70832
4.66079 4.63207 4.60392 4.62336 4.64178 4.67136 4.68225 4.6943 4.73171 4.73314 4.70108
4.67507 4.68487 4.66138 4.68338 4.70935 4.76189 4.78204 4.78898 4.82529 4.82305 4.78851
4.66235 4.71883 4.71855 4.73775 4.76328 4.80579 4.82433 4.84002 4.87393 4.86765 4.8371
4.69198 4.71741 4.72613 4.77023 4.80792 4.84717 4.86124 4.87726 4.92249 4.9131 4.87904
4.68928 4.7441 4.78412 4.84053 4.87995 4.92581 4.9388 4.95969 5.00231 4.98132 4.95114
4.71262 4.77725 4.81322 4.883 4.92548 4.98709 4.99693 4.99164 5.04484 5.02926 4.96664
4.69333 4.77308 4.81147 4.85846 4.90931 4.9562 4.96941 4.99241 5.0323 5.02244 4.9981
4.67589 4.7576 4.79644 4.83772 4.88327 4.93127 4.94532 4.95594 4.99223 4.99081 4.96402
4.65102 4.74063 4.79154 4.84505 4.89236 4.9321 4.9435 4.95881 4.99741 4.99426 4.97133
4.67141 4.76299 4.81671 4.87357 4.92547 4.95089 4.95734 4.97861 5.00916 5.01352 5.02142
4.68288 4.85304 4.93983 5.00617 5.06918 5.10557 5.11549 5.14037 5.1679 5.16602 5.17215
4.63879 4.8387 4.93727 4.99133 5.05557 5.09549 5.10006 5.10414 5.14353 5.13629 5.13037
4.62666 4.80071 4.89087 4.94046 5.00495 5.04798 5.0542 5.06261 5.0942 5.08619 5.08173
4.64958 4.82688 4.91581 4.98345 5.05308 5.10438 5.12037 5.13091 5.15729 5.14053 5.12522
4.63664 4.82705 4.93528 5.00483 5.07484 5.12421 5.13615 5.15555 5.19213 5.16509 5.13521
4.71534 4.81967 4.90056 4.96084 5.03159 5.09504 5.1095 5.11277 5.13943 5.11091 5.07648
4.74975 4.87576 4.9777 5.03856 5.11166 5.16982 5.18359 5.17674 5.20208 5.17076 5.14703
4.77395 4.95146 5.06221 5.12337 5.18849 5.25521 5.27505 5.26392 5.28221 5.24399 5.21843
4.72026 4.9974 5.14325 5.22775 5.29761 5.38773 5.41839 5.39917 5.409 5.36921 5.35476
4.73464 5.01595 5.11718 5.19397 5.26105 5.33298 5.35136 5.35285 5.37154 5.34562 5.34253
4.734 5.06116 5.20191 5.28608 5.34921 5.42976 5.4551 5.44816 5.47739 5.45522 5.44147
4.73886 5.04254 5.17354 5.24062 5.31485 5.38548 5.40487 5.4183 5.42846 5.4082 5.42792
4.72176 5.04163 5.17522 5.25645 5.33211 5.41148 5.43731 5.44511 5.47524 5.44045 5.42323
4.75487 5.04671 5.19194 5.28035 5.35923 5.43917 5.46445 5.48174 5.50552 5.47695 5.4782
4.76949 4.99978 5.12219 5.21249 5.29225 5.36237 5.38664 5.41347 5.43801 5.40345 5.40165
4.75999 4.98416 5.09914 5.18799 5.2672 5.33674 5.35502 5.3667 5.39941 5.36114 5.35849
4.72394 4.9117 5.01091 5.09804 5.16841 5.24915 5.26822 5.27835 5.31579 5.28424 5.27042
4.70734 4.90299 5.02166 5.11833 5.20023 5.27163 5.28874 5.30436 5.33419 5.30205 5.30625
4.71165 4.90696 5.02975 5.13101 5.21252 5.2838 5.29915 5.30936 5.33815 5.30409 5.29643
4.70951 4.87846 4.98593 5.08451 5.16065 5.22779 5.24513 5.26755 5.29739 5.26336 5.26159
4.73268 4.87274 4.97266 5.0754 5.1506 5.20911 5.22773 5.24936 5.26212 5.2465 5.27077
4.68397 4.85715 4.95015 5.04565 5.1112 5.17506 5.19181 5.20039 5.2275 5.20083 5.20503
4.68027 4.87769 4.98184 5.07166 5.13477 5.19807 5.21614 5.22398 5.25901 5.22708 5.22959
4.65082 4.85829 4.96243 5.04292 5.10267 5.16797 5.18723 5.20475 5.23876 5.20321 5.20743
4.66567 4.88691 5.013 5.10122 5.15401 5.22894 5.25331 5.26755 5.30034 5.25518 5.24605
4.67777 4.91765 5.04815 5.14246 5.20346 5.27017 5.28936 5.30321 5.34483 5.30491 5.30193
4.65951 4.87574 5.00155 5.10901 5.18037 5.24513 5.2703 5.30608 5.34095 5.306 5.31265
4.66095 4.86965 4.98455 5.07402 5.14029 5.21218 5.23824 5.26387 5.30649 5.26563 5.26411
4.65166 4.90152 5.02702 5.11784 5.18747 5.26326 5.28719 5.31425 5.35836 5.31562 5.31783
4.64576 4.86389 5.00101 5.0967 5.17361 5.25442 5.27981 5.31 5.35162 5.31672 5.32928
4.66886 4.88254 5.02633 5.12844 5.21301 5.29175 5.32509 5.3763 5.41045 5.37707 5.3972
4.64701 4.85493 4.97434 5.07421 5.15626 5.23375 5.26228 5.31117 5.34679 5.31427 5.32891
4.64441 4.8642 4.99052 5.08808 5.18142 5.26032 5.2905 5.34571 5.37717 5.3476 5.36115
4.58086 4.86256 5.0045 5.11444 5.21469 5.2954 5.32342 5.37189 5.40097 5.37596 5.39811
4.56935 4.82281 4.94247 5.03616 5.13011 5.20523 5.22627 5.26513 5.30199 5.28541 5.31107
4.56526 4.80336 4.91305 4.98877 5.06915 5.1417 5.1613 5.19354 5.22622 5.21356 5.23223
4.59579 4.8118 4.93095 5.01347 5.09442 5.15629 5.17339 5.20388 5.23091 5.2293 5.25902
4.54939 4.77068 4.86168 4.91864 4.99444 5.05922 5.07175 5.09551 5.13142 5.1211 5.13311
4.54999 4.76403 4.86524 4.93543 5.00712 5.06969 5.08222 5.10222 5.1385 5.14049 5.1675
4.52632 4.79731 4.90664 4.95267 5.01883 5.07655 5.08641 5.10171 5.13276 5.13529 5.16596
4.53121 4.79749 4.92614 4.9871 5.05267 5.11277 5.13219 5.16458 5.19073 5.19605 5.23568
4.54003 4.7928 4.92761 4.99349 5.06475 5.12694 5.1472 5.17828 5.20272 5.21568 5.25924
4.6246 4.81231 4.93672 5.01938 5.09747 5.1605 5.1825 5.21124 5.22994 5.25641 5.31474
4.59039 4.85443 4.99606 5.06721 5.14674 5.21324 5.2347 5.26274 5.27991 5.29707 5.35162
4.58259 4.82442 4.95053 5.00991 5.08431 5.15505 5.18079 5.21674 5.23212 5.24471 5.30168
4.61173 4.80804 4.9237 4.98779 5.0615 5.13199 5.1568 5.18881 5.20556 5.22491 5.28091
4.64207 4.82086 4.93713 5.00825 5.08 5.1455 5.16765 5.19213 5.20593 5.23192 5.29316
4.63374 4.85915 5.00332 5.08451 5.1603 5.22951 5.25341 5.28132 5.29544 5.31864 5.38763
4.62611 4.8482 4.9918 5.07146 5.14771 5.21792 5.24346 5.27472 5.28822 5.31228 5.38354
4.63456 4.84901 4.98231 5.04831 5.1201 5.19123 5.2164 5.24886 5.26635 5.28764 5.34809
4.67648 4.85366 4.9737 5.04479 5.1167 5.18089 5.20178 5.22618 5.24303 5.27089 5.33227
4.68262 4.86895 5.00158 5.08361 5.15523 5.21575 5.23519 5.25706 5.27255 5.30059 5.36267
4.69251 4.82584 4.93678 5.02252 5.0956 5.15324 5.17321 5.19881 5.21948 5.25363 5.31423
4.67307 4.90586 5.06608 5.15814 5.23408 5.29671 5.31938 5.3519 5.37091 5.3954 5.46404
4.69413 4.91279 5.07086 5.16497 5.2458 5.31418 5.33882 5.37136 5.38658 5.40647 5.46448
4.70965 4.92956 5.09378 5.2005 5.288 5.35695 5.38191 5.4167 5.43479 5.45806 5.51996
4.67222 4.90207 5.06957 5.16677 5.25899 5.33331 5.35782 5.39259 5.41016 5.42533 5.48402
4.72324 4.98303 5.17002 5.28112 5.37243 5.43969 5.46457 5.50342 5.52217 5.54394 5.61214
4.68139 4.9658 5.16206 5.29032 5.40008 5.46906 5.49259 5.53407 5.5555 5.56901 5.63375
4.65897 4.94187 5.13611 5.25881 5.3741 5.45318 5.47875 5.5146 5.52945 5.54196 5.6023
4.68114 4.97437 5.18285 5.31889 5.43197 5.50778 5.53235 5.56613 5.58098 5.59714 5.65891
4.67754 4.96994 5.17465 5.30483 5.4183 5.49535 5.51749 5.5438 5.56017 5.58327 5.64604
4.69187 4.92595 5.10393 5.22302 5.32055 5.39087 5.41096 5.43126 5.44511 5.47429 5.53949
4.7418 5.0405 5.25428 5.38755 5.49213 5.5609 5.59041 5.64129 5.66319 5.67283 5.72971
4.75758 5.05362 5.28208 5.43202 5.5469 5.6349 5.66523 5.69925 5.70834 5.71569 5.76598
4.75977 5.0922 5.33901 5.48687 5.5952 5.6731 5.69716 5.72222 5.72788 5.73377 5.78053
4.69481 5.05517 5.31282 5.45178 5.55957 5.63442 5.65135 5.66344 5.66248 5.65329 5.69039
4.66755 5.04815 5.32205 5.46796 5.56751 5.64221 5.66322 5.68138 5.67733 5.65746 5.69186
4.67208 5.01327 5.25877 5.40594 5.504 5.57484 5.59549 5.61622 5.62092 5.59273 5.61251
4.6858 5.01753 5.25006 5.38639 5.47853 5.55282 5.57494 5.59403 5.59461 5.57145 5.60336
4.71084 5.03393 5.26688 5.40752 5.496 5.56159 5.58191 5.60373 5.60181 5.57142 5.59546
4.71424 5.06778 5.31525 5.46333 5.55311 5.62061 5.64065 5.66216 5.6674 5.63016 5.63958
4.67612 5.13084 5.40156 5.54757 5.6429 5.70937 5.72652 5.74287 5.74405 5.69692 5.71017
4.75562 5.23481 5.51713 5.68155 5.7885 5.86595 5.89062 5.91763 5.91477 5.85819 5.85863
4.76758 5.23945 5.5289 5.67306 5.78122 5.86692 5.89423 5.92008 5.91213 5.87044 5.87329
4.75794 5.23288 5.51835 5.66119 5.77655 5.86388 5.88562 5.89694 5.891 5.86842 5.89049
4.74829 5.24332 5.52592 5.66728 5.78725 5.87123 5.88897 5.90283 5.90706 5.88587 5.90539
4.76183 5.24242 5.53378 5.67895 5.78595 5.86061 5.88007 5.89473 5.89591 5.8717 5.88826
4.78045 5.25516 5.53999 5.6994 5.80521 5.87525 5.89462 5.9078 5.90371 5.88086 5.89987
4.74189 5.27875 5.57736 5.73951 5.84742 5.91741 5.9319 5.93933 5.95048 5.92471 5.93697
4.76204 5.3167 5.62693 5.78446 5.8957 5.96859 5.98184 5.99297 5.99869 5.97509 5.99564
4.81753 5.35488 5.67139 5.84498 5.95337 6.04721 6.07631 6.10324 6.11024 6.06917 6.08473
4.83839 5.32439 5.63778 5.81402 5.92819 6.00142 6.0216 6.04387 6.05109 6.03512 6.06043
4.84624 5.31767 5.62807 5.79697 5.91001 5.99362 6.02022 6.04425 6.04265 6.02867 6.05119
4.83823 5.28557 5.58604 5.74754 5.8658 5.95274 5.97767 6.00539 6.01317 5.99829 6.02686
4.80356 5.20838 5.46387 5.59857 5.70779 5.78952 5.81296 5.85346 5.85916 5.82673 5.90337
4.83723 5.25812 5.53621 5.67863 5.78311 5.85989 5.88218 5.8996 5.89568 5.89326 5.92313
4.85143 5.32888 5.61583 5.74723 5.86518 5.95495 5.9761 6.00068 6.01369 5.99989 6.03045
4.8953 5.37873 5.67959 5.82225 5.94325 6.02677 6.0463 6.08026 6.10383 6.08477 6.10639
4.9081 5.35597 5.63867 5.76576 5.8815 5.96758 5.98729 6.0183 6.04315 6.02872 6.0437
4.90361 5.37108 5.63875 5.74804 5.85964 5.94772 5.96194 5.98088 6.00486 5.99733 6.01656
4.87562 5.30696 5.53367 5.63413 5.7402 5.83048 5.85234 5.88008 5.8995 5.905 5.93167
4.85567 5.30462 5.52502 5.6221 5.7257 5.81175 5.83382 5.86661 5.88839 5.88036 5.92339
4.89368 5.32361 5.56911 5.68649 5.79035 5.87325 5.89899 5.93129 5.94161 5.94596 5.99156
4.84931 5.308 5.57738 5.71171 5.82431 5.9049 5.93014 5.96584 5.97557 5.97524 6.01612
4.83233 5.27243 5.53211 5.65234 5.75576 5.83543 5.86203 5.89967 5.91245 5.91094 5.93985
4.85436 5.28059 5.53522 5.6497 5.75078 5.83342 5.86228 5.90141 5.91077 5.90454 5.93032
4.89354 5.22806 5.43711 5.54086 5.62957 5.708 5.73729 5.77474 5.78391 5.78416 5.81371
4.86981 5.24566 5.46898 5.57197 5.66777 5.74703 5.77033 5.79426 5.79789 5.79992 5.84098
4.88414 5.22072 5.42726 5.5271 5.61521 5.69404 5.72167 5.74985 5.75431 5.76295 5.80344
4.91207 5.21093 5.40373 5.50861 5.59837 5.67413 5.70053 5.72933 5.73633 5.7452 5.78561
4.86439 5.16753 5.36672 5.47304 5.56799 5.65496 5.68812 5.72557 5.73222 5.73673 5.7712
4.8166 5.21136 5.46195 5.58695 5.68802 5.77703 5.81265 5.85651 5.86449 5.86511 5.89988
4.84607 5.24406 5.50572 5.63752 5.74072 5.83398 5.87072 5.91342 5.91929 5.92079 5.95598
4.86789 5.26129 5.52552 5.65547 5.75747 5.85388 5.89457 5.94356 5.94809 5.94225 5.96761
4.88519 5.25535 5.50607 5.63307 5.73405 5.81935 5.85275 5.89399 5.89789 5.88978 5.91514
4.90533 5.30375 5.57297 5.71411 5.82366 5.91484 5.94957 5.98755 5.9858 5.974 5.99651
4.96421 5.33057 5.59125 5.74081 5.8539 5.95284 5.99315 6.03422 6.02448 6.01111 6.03213
5.00593 5.35348 5.60613 5.75427 5.86609 5.96223 6.00021 6.03899 6.03194 6.01996 6.03755
5.06035 5.36752 5.60847 5.77071 5.89531 5.99626 6.03423 6.07034 6.05997 6.04499 6.05888
5.0487 5.34512 5.58097 5.74967 5.88193 5.98489 6.02315 6.06201 6.05779 6.04932 6.06685
5.01707 5.30423 5.52702 5.67659 5.79849 5.90983 5.9543 5.99982 5.99213 5.97455 5.98372
5.08334 5.42091 5.67725 5.84549 5.96592 6.07016 6.11424 6.16242 6.15112 6.12319 6.12372
5.14786 5.50163 5.7652 5.93976 6.07572 6.1867 6.22829 6.26492 6.24501 6.21168 6.20272
5.15677 5.50857 5.77175 5.95087 6.09338 6.20679 6.24947 6.29043 6.27333 6.23707 6.2205
5.14628 5.48493 5.73901 5.90999 6.05025 6.16455 6.20649 6.24585 6.23082 6.19785 6.18284
5.13322 5.49472 5.74905 5.90668 6.04446 6.17186 6.22135 6.2667 6.24957 6.21807 6.21005
5.1315 5.44579 5.67351 5.82002 5.94773 6.05922 6.10009 6.13936 6.13254 6.11533 6.11731
5.12874 5.46868 5.69117 5.81963 5.93415 6.04606 6.09133 6.13443 6.11841 6.08279 6.07645
5.11819 5.42861 5.6316 5.74666 5.85116 5.9562 5.99848 6.03847 6.02317 5.9899 5.98656
5.09523 5.39952 5.60561 5.733 5.84428 5.94853 5.99044 6.03164 6.01759 5.98246 5.97575
5.04702 5.38623 5.6065 5.7427 5.86219 5.96985 6.01419 6.06041 6.046 6.00456 5.9953
5.05098 5.37965 5.59377 5.72652 5.84734 5.95914 6.00537 6.05186 6.03526 5.98815 5.97225
5.08298 5.40623 5.61422 5.73612 5.84698 5.95611 6.00422 6.05368 6.03419 5.981 5.96469
5.0991 5.38945 5.57948 5.68174 5.78117 5.89848 5.95184 6.00609 5.98874 5.93962 5.92622
5.1039 5.34321 5.50244 5.58713 5.67331 5.78295 5.83215 5.8813 5.86504 5.82031 5.81068
5.12668 5.38295 5.5439 5.63094 5.71574 5.81775 5.86241 5.90415 5.88468 5.83794 5.82406
5.16224 5.44745 5.62459 5.71973 5.80752 5.91034 5.95637 6.00108 5.98385 5.93776 5.92365
5.19467 5.51744 5.71139 5.81651 5.91038 6.01612 6.06481 6.11249 6.09145 6.03993 6.02223
5.18002 5.5056 5.71078 5.82307 5.92598 6.03739 6.08714 6.13804 6.12095 6.07505 6.06268
5.20479 5.51427 5.70648 5.80862 5.91611 6.03683 6.09026 6.14355 6.12519 6.07902 6.07327
5.22428 5.51587 5.70747 5.82347 5.93832 6.06436 6.12127 6.18163 6.16544 6.12185 6.1242
5.17844 5.43567 5.60646 5.71116 5.8193 5.94016 5.99458 6.05409 6.0411 5.99749 5.99635
5.18265 5.47152 5.6552 5.76237 5.86941 5.9921 6.04949 6.11231 6.09894 6.05469 6.05818
5.217 5.47922 5.63995 5.7411 5.85069 5.97055 6.02427 6.0831 6.07423 6.03783 6.04593
5.21467 5.49905 5.66742 5.77415 5.89106 6.012 6.06686 6.12947 6.12053 6.07829 6.08664
5.19226 5.45131 5.60826 5.71045 5.82295 5.94024 5.99162 6.04583 6.03376 5.99489 6.00652
5.18006 5.46194 5.63128 5.72968 5.83893 5.95929 6.01191 6.06701 6.05577 6.01957 6.03734
5.16074 5.4905 5.67243 5.77662 5.88427 6.00335 6.06132 6.12731 6.11611 6.06912 6.08508
5.12813 5.45741 5.63707 5.73969 5.84818 5.97069 6.02938 6.09245 6.0814 6.04282 6.07018
5.10719 5.42462 5.60114 5.70102 5.80855 5.93078 5.98456 6.03889 6.02891 5.99706 6.02016
5.10736 5.42286 5.59722 5.68766 5.78843 5.90608 5.95713 6.00807 5.99578 5.96292 5.98742
5.10187 5.447 5.63327 5.73313 5.83733 5.95364 6.00472 6.05509 6.04049 6.00585 6.03089
5.07686 5.44852 5.64493 5.74679 5.85233 5.97297 6.02704 6.08063 6.06511 6.03054 6.05719
5.09145 5.44666 5.63743 5.73262 5.83396 5.95491 6.0102 6.06657 6.05308 6.01973 6.04795
5.09066 5.42776 5.60388 5.6862 5.77984 5.89356 5.94415 5.99343 5.98099 5.95213 5.97991
5.08902 5.36233 5.51046 5.58559 5.6778 5.79218 5.84128 5.88654 5.8711 5.84252 5.86974
5.09627 5.41134 5.57731 5.6587 5.74977 5.86302 5.91351 5.96011 5.94432 5.91645 5.94891
5.06576 5.41032 5.59645 5.69743 5.80065 5.91854 5.97362 6.03133 6.01839 5.9847 6.0145
5.06133 5.46653 5.67863 5.77896 5.88079 6.00069 6.0594 6.12498 6.10993 6.07523 6.11034
5.04862 5.40542 5.60533 5.70546 5.80583 5.92212 5.97768 6.03996 6.03011 6.00362 6.03765
5.07217 5.49495 5.71366 5.81416 5.91671 6.03198 6.08634 6.14886 6.14008 6.10622 6.14131
5.07245 5.46559 5.6703 5.76358 5.86226 5.97818 6.03169 6.08998 6.08003 6.04906 6.08387
5.08436 5.52595 5.74677 5.84769 5.9516 6.06875 6.1216 6.17569 6.16193 6.12777 6.17529
5.10636 5.55365 5.78764 5.88931 5.99258 6.10262 6.15056 6.20003 6.18597 6.14902 6.18332
5.1355 5.56224 5.78933 5.89793 6.00499 6.11454 6.16218 6.20932 6.19298 6.15644 6.19003
5.13574 5.5525 5.76622 5.87334 5.98553 6.09939 6.14904 6.19863 6.18092 6.14268 6.18308
5.16833 5.57312 5.78531 5.89654 6.00881 6.12455 6.1773 6.22883 6.20677 6.16851 6.21266
5.16011 5.60746 5.83025 5.94226 6.05535 6.1739 6.23081 6.28941 6.2665 6.22096 6.27044
5.14583 5.63751 5.87829 5.99832 6.11621 6.23145 6.2863 6.34514 6.32659 6.283 6.32587
5.14909 5.56735 5.7851 5.90163 6.01455 6.13565 6.19478 6.25912 6.24229 6.20351 6.24478
5.16941 5.5893 5.81258 5.92864 6.04571 6.17161 6.22839 6.28316 6.25993 6.22322 6.27135
5.17482 5.63113 5.86769 5.98427 6.09993 6.22525 6.28293 6.33807 6.31333 6.2738 6.32201
5.18363 5.64542 5.88971 6.00769 6.12 6.2371 6.28899 6.34187 6.32489 6.29058 6.33292
5.181 5.65025 5.88267 6.00227 6.12012 6.24062 6.29796 6.35913 6.34075 6.30183 6.34795
5.20405 5.66466 5.9044 6.0201 6.13506 6.25267 6.3059 6.36145 6.34369 6.30773 6.34918
5.23661 5.68567 5.92183 6.03993 6.15474 6.26817 6.31831 6.37234 6.35614 6.31961 6.35948
5.27539 5.71296 5.94256 6.05291 6.16678 6.28341 6.33445 6.38614 6.36785 6.33505 6.38024
5.27967 5.676 5.89377 6.00584 6.12108 6.23652 6.28311 6.32212 6.29949 6.27152 6.31643
5.27143 5.63977 5.84255 5.94451 6.05326 6.16195 6.2034 6.23495 6.21282 6.19136 6.23995
5.21126 5.56785 5.76631 5.86043 5.95926 6.05452 6.08936 6.11654 6.09829 6.08062 6.13567
5.24092 5.59063 5.79249 5.89259 5.99401 6.09002 6.12488 6.15191 6.13469 6.11925 6.17295
5.28849 5.59663 5.77685 5.86595 5.9629 6.05788 6.09179 6.11857 6.10382 6.09026 6.13887
5.27902 5.58149 5.7603 5.85171 5.94649 6.03812 6.07098 6.09578 6.07886 6.06457 6.12082
5.26988 5.54257 5.70933 5.80018 5.89193 5.9824 6.01539 6.03951 6.02146 6.00662 6.06297
5.28118 5.52409 5.68174 5.77383 5.85864 5.94562 5.97703 5.99646 5.97584 5.96178 6.0153
5.33936 5.5546 5.70019 5.79306 5.87813 5.96492 5.9963 6.01502 5.99456 5.98219 6.03347
5.36054 5.5859 5.72934 5.81552 5.89863 5.98199 6.01249 6.03211 6.01171 5.99641 6.04624
5.4035 5.63057 5.76859 5.85196 5.93122 6.01222 6.04297 6.06297 6.04004 6.02094 6.07152
5.41067 5.60875 5.72311 5.79725 5.87654 5.95106 5.97547 5.98595 5.96236 5.94847 6.0006
5.43194 5.62366 5.73709 5.811 5.88205 5.95412 5.98144 5.99621 5.97113 5.95273 6.00138
5.49786 5.67207 5.77811 5.84866 5.92099 5.99012 6.01312 6.02047 5.99204 5.97297 6.02219
5.4599 5.69798 5.83159 5.9037 5.97694 6.05819 6.09033 6.10849 6.07452 6.04365 6.09524
5.45322 5.70544 5.83872 5.91295 5.9938 6.08271 6.11599 6.13153 6.09613 6.06498 6.11575
5.4249 5.70644 5.85247 5.9278 6.01171 6.09754 6.12765 6.13866 6.10221 6.07213 6.1223
5.44196 5.73528 5.88226 5.95403 6.03036 6.11449 6.14709 6.16284 6.12861 6.09955 6.1573
5.4481 5.73727 5.88817 5.95661 6.02486 6.10583 6.13776 6.15504 6.12675 6.10963 6.1758
5.46393 5.75194 5.90164 5.96149 6.02763 6.10762 6.13752 6.14948 6.12009 6.10792 6.185
5.49944 5.77947 5.92544 5.99292 6.06155 6.13864 6.16756 6.17866 6.14964 6.13915 6.22079
5.48547 5.8199 5.98459 6.05541 6.13144 6.21592 6.24556 6.25427 6.22499 6.21656 6.31905
5.50814 5.79964 5.94689 6.01354 6.09146 6.1808 6.21041 6.21691 6.18886 6.18957 6.29071
5.5172 5.82092 5.9761 6.04401 6.12326 6.21227 6.24171 6.24984 6.22307 6.22089 6.29939
5.55135 5.84182 5.99608 6.06569 6.14398 6.23331 6.26425 6.27607 6.25209 6.25666 6.31389
5.52452 5.78465 5.91912 5.99188 6.0757 6.16673 6.19708 6.20588 6.17996 6.18713 6.25121
5.52309 5.78682 5.91734 5.97953 6.05605 6.14369 6.17175 6.17677 6.15039 6.16056 6.22952
5.53115 5.77103 5.88488 5.94096 6.01314 6.09714 6.12273 6.12406 6.09871 6.11671 6.19908
5.54661 5.79525 5.91382 5.97037 6.04387 6.13248 6.16163 6.16702 6.13914 6.14948 6.21974
5.54203 5.777 5.89391 5.95414 6.03382 6.12155 6.14836 6.15203 6.12225 6.12761 6.19323
5.55203 5.76025 5.86078 5.90722 5.97332 6.05487 6.07989 6.08005 6.05053 6.05815 6.12363
5.63465 5.89026 6.00703 6.05424 6.11538 6.19387 6.2201 6.2223 6.18906 6.19711 6.2728
5.62673 5.90825 6.03055 6.08134 6.14287 6.22928 6.25941 6.26282 6.22639 6.2339 6.31274
5.63116 5.95978 6.09687 6.13856 6.19922 6.28686 6.31832 6.32663 6.29296 6.29813 6.37396
5.66597 5.97286 6.09544 6.14421 6.20932 6.29702 6.32953 6.34023 6.30795 6.30175 6.39352
5.7521 6.03528 6.14964 6.19928 6.26663 6.35596 6.38978 6.40498 6.37722 6.37423 6.45824
5.71301 6.0323 6.16043 6.21433 6.28264 6.37705 6.41256 6.42421 6.39013 6.38484 6.47658
5.6936 6.02993 6.1729 6.2273 6.29269 6.38852 6.42625 6.43998 6.40418 6.39557 6.48192
5.66976 6.02365 6.17168 6.23839 6.31033 6.4063 6.44462 6.46178 6.4286 6.41806 6.49837
5.67513 5.99599 6.14558 6.22526 6.30434 6.39757 6.43224 6.44429 6.41233 6.40506 6.48302
5.6327 6.00066 6.16374 6.24295 6.32583 6.42366 6.46217 6.47949 6.44635 6.43536 6.50901
5.55555 5.96042 6.14005 6.21847 6.30349 6.39824 6.43019 6.43762 6.40758 6.4053 6.48428
5.54549 5.95582 6.11713 6.19757 6.28276 6.37711 6.41206 6.42564 6.39992 6.3998 6.48098
5.63577 6.01662 6.18003 6.26255 6.35255 6.44573 6.47615 6.48056 6.45312 6.45573 6.53614
5.73468 6.11924 6.30046 6.38795 6.48001 6.56323 6.58677 6.58312 6.55649 6.57342 6.6424
5.65602 6.05231 6.22101 6.28869 6.37382 6.46525 6.49442 6.49795 6.4732 6.49305 6.56555
5.66525 6.11337 6.30883 6.39199 6.48382 6.571 6.60065 6.61144 6.5924 6.61176 6.6804
5.67015 6.08271 6.26733 6.34078 6.42635 6.51439 6.54368 6.55503 6.53878 6.55702 6.61907
5.65176 6.06503 6.24367 6.31081 6.3916 6.47367 6.49987 6.50876 6.49249 6.51224 6.57667
5.6568 6.10715 6.29407 6.36435 6.45279 6.53044 6.55243 6.55306 6.52942 6.54367 6.6054
5.68994 6.15419 6.35951 6.44081 6.53516 6.61577 6.63947 6.64431 6.62435 6.64055 6.70127
5.6993 6.18266 6.39935 6.48346 6.58023 6.66686 6.6907 6.6901 6.66761 6.68609 6.74853
5.67475 6.12554 6.32922 6.39414 6.47282 6.56204 6.59042 6.59848 6.58154 6.60171 6.66217
5.68336 6.15476 6.36619 6.43664 6.5204 6.6111 6.6388 6.64419 6.62742 6.64488 6.69793
5.68657 6.17003 6.39619 6.47984 6.57457 6.66942 6.69886 6.71004 6.69874 6.71447 6.76159
5.6664 6.15322 6.38198 6.46574 6.55562 6.64153 6.66877 6.68292 6.67532 6.69074 6.73608
5.69469 6.175 6.40967 6.5017 6.59609 6.68337 6.71098 6.72695 6.72082 6.73497 6.77674
5.7099 6.16979 6.40036 6.49159 6.58424 6.67443 6.7045 6.72517 6.72232 6.73778 6.77778
5.72827 6.15923 6.37464 6.45894 6.5377 6.59691 6.61215 6.62165 6.62344 6.64902 6.70035
5.7318 6.15706 6.3631 6.43721 6.51902 6.59919 6.62377 6.63971 6.64074 6.66389 6.71118
5.71286 6.20774 6.44715 6.51712 6.5837 6.64267 6.65234 6.63959 6.62273 6.62996 6.65841
5.70389 6.25782 6.51031 6.55028 6.59943 6.65795 6.66405 6.63525 6.59928 6.59566 6.61855
5.75164 6.30622 6.56509 6.60713 6.64238 6.68878 6.69555 6.66966 6.62706 6.61244 6.62485
5.73151 6.30544 6.54245 6.58819 6.63455 6.67188 6.6662 6.62694 6.58309 6.55845 6.57962
5.7486 6.32246 6.57611 6.61284 6.64375 6.67747 6.67226 6.6322 6.58091 6.54668 6.55498
5.68931 6.26868 6.5063 6.51639 6.5317 6.57069 6.57125 6.5434 6.49337 6.45123 6.46488
5.73728 6.31813 6.57335 6.60055 6.61219 6.6369 6.63447 6.59965 6.54122 6.49701 6.49933
5.7678 6.35319 6.62856 6.68544 6.71635 6.7499 6.75056 6.71718 6.65761 6.6101 6.60106
5.74822 6.33394 6.6191 6.66765 6.69486 6.71881 6.71002 6.66141 6.60136 6.55945 6.55094
5.72182 6.32614 6.61974 6.66811 6.69572 6.74967 6.75443 6.71509 6.65705 6.6253 6.63771
5.77829 6.31737 6.60009 6.67582 6.72082 6.77668 6.79499 6.79597 6.7593 6.72434 6.71885
5.77677 6.29998 6.5734 6.64009 6.68367 6.73444 6.74901 6.74645 6.71832 6.69665 6.69787
5.76194 6.27909 6.53886 6.58712 6.62419 6.67342 6.6836 6.66741 6.62608 6.59246 6.58568
5.76541 6.28524 6.56176 6.6317 6.67033 6.7038 6.7079 6.6888 6.65109 6.61914 6.61007
