stf	 ctyf	countyNm	 stateAb	 totPop	 hHolds	 land	 lat	 lon
26	3300	Chippewa           	MI	34604	18023	4043192	46317751	-84518518
26	3500	Clare              	MI	24952	19135	1468168	43991215	-84838425
26	3700	Clinton            	MI	57883	20959	1480146	42940588	-84611757
26	3900	Crawford           	MI	12260	8727	1445648	44679676	-84611491
26	4100	Delta              	MI	37780	17928	3030794	45775351	-86872975
26	4300	Dickinson          	MI	26831	12902	1985034	45997326	-87872002
26	4500	Eaton              	MI	92879	35517	1493262	42587962	-84846014
26	4700	Emmet              	MI	25040	14731	1212002	45583079	-84980670
26	4900	Genesee            	MI	430459	170808	1656731	43021000	-83706606
26	5100	Gladwin            	MI	21896	14885	1312728	43989321	-84388391
26	5300	Gogebic            	MI	18052	10997	2854012	46484401	-89790638
26	5500	Grand Traverse     	MI	64273	28740	1204593	44733305	-85552462
26	5700	Gratiot            	MI	38982	14699	1476719	43292290	-84604765
26	5900	Hillsdale          	MI	43431	18547	1551043	41887751	-84593611
26	6100	Houghton           	MI	35446	17296	2620414	46983574	-88646621
26	6300	Huron              	MI	34951	19755	2166754	43958593	-82835735
26	6500	Ingham             	MI	281912	108542	1448414	42603550	-84373803
26	6700	Ionia              	MI	57024	19674	1484690	42944449	-85072760
26	6900	Iosco              	MI	30209	19517	1422298	44275743	-83336873
26	7100	Iron               	MI	13175	9039	3021204	46205080	-88513849
26	7300	Isabella           	MI	54624	19950	1487450	43647562	-84838322
26	7500	Jackson            	MI	149756	57979	1830215	42247850	-84424522
26	7700	Kalamazoo          	MI	223411	88955	1455312	42244883	-85529871
26	7900	Kalkaska           	MI	13497	9151	1453093	44691940	-85083913
26	8100	Kent               	MI	500631	192698	2217651	43032850	-85547179
26	8300	Keweenaw           	MI	1701	2257	1401710	47477259	-88155067
26	8500	Lake               	MI	8583	12114	1470032	43987546	-85811619
26	8700	Lapeer             	MI	74768	26445	1694712	43090655	-83224055
26	8900	Leelanau           	MI	16527	11171	902597	45132573	-86029820
26	9100	Lenawee            	MI	91476	35104	1943986	41891838	-84068778
26	9300	Livingston         	MI	115645	41863	1472163	42602259	-83911893
26	9500	Luce               	MI	5763	3594	2338946	46746733	-85590118
26	9700	Mackinac           	MI	10674	9254	2645953	46008718	-85007637
26	9900	Macomb             	MI	717400	274843	1244271	42668061	-82910155
26	10100	Manistee           	MI	21265	13330	1408609	44300844	-86312490
26	10300	Marquette          	MI	70887	31049	4717202	46664355	-87604186
26	10500	Mason              	MI	25537	14119	1282545	44021706	-86500311
26	10700	Mecosta            	MI	37308	17274	1439491	43642836	-85322678
26	10900	Menominee          	MI	24920	12509	2703073	45521786	-87525018
26	11100	Midland            	MI	75651	29343	1349954	43642957	-84385966
26	11300	Missaukee          	MI	12147	7112	1467955	44338609	-85096098
26	11500	Monroe             	MI	133600	48312	1427436	41915104	-83499532
26	11700	Montcalm           	MI	53059	22817	1833945	43312910	-85149369
26	11900	Montmorency        	MI	8936	8791	1418370	45026707	-84128955
26	12100	Muskegon           	MI	158983	61962	1318828	43287061	-86446483
26	12300	Newaygo            	MI	38202	20105	2181891	43551185	-85796859
26	12500	Oakland            	MI	1083592	432684	2260323	42660150	-83383683
26	12700	Oceana             	MI	22454	12857	1399866	43657276	-86530712
26	12900	Ogemaw             	MI	18681	13977	1461695	44333649	-84130574
26	13100	Ontonagon          	MI	8854	5332	3397117	46979167	-89271293
26	13300	Osceola            	MI	20146	11444	1466242	43984603	-85329671
26	13500	Oscoda             	MI	7842	8112	1463435	44682528	-84125458
26	13700	Otsego             	MI	17957	10669	1332813	45016781	-84606547
26	13900	Ottawa             	MI	187768	66624	1465203	42922416	-86233342
26	14100	Presque Isle       	MI	13743	8917	1709541	45321610	-83458599
26	14300	Roscommon          	MI	19776	19881	1350454	44330739	-84610941
26	14500	Saginaw            	MI	211946	81931	2095229	43334968	-84052348
26	15100	Sanilac            	MI	39928	19465	2496393	43456651	-82639649
26	15300	Schoolcraft        	MI	8302	5487	3051482	46024322	-86187326
26	15500	Shiawassee         	MI	69770	25833	1395595	42950296	-84144146
26	14700	St. Clair          	MI	145607	57494	1876337	42934079	-82668222
26	14900	St. Joseph         	MI	58913	24242	1304695	41915323	-85529763
26	15700	Tuscola            	MI	55498	21231	2104621	43487753	-83436661
26	15900	Van Buren          	MI	70060	31530	1582506	42270781	-86308528
26	16100	Washtenaw          	MI	282937	111256	1839079	42253250	-83841570
26	16300	Wayne              	MI	2111687	832710	1590632	42284600	-83260274
26	16500	Wexford            	MI	26360	12862	1464762	44338068	-85579887
27	100	Aitkin             	MN	12425	12934	4712184	46606591	-93413732
27	300	Anoka              	MN	243641	85519	1098138	45274163	-93240830
27	500	Becker             	MN	27881	15563	3394186	46932261	-95668307
27	700	Beltrami           	MN	34384	14670	6488915	48018033	-94923443
27	900	Benton             	MN	30185	11521	1057484	45703184	-94000076
27	1100	Big Stone          	MN	6285	3192	1287221	45426821	-96413116
27	1300	Blue Earth         	MN	54044	20358	1948686	44032801	-94063628
27	1500	Brown              	MN	26984	10814	1582188	44234657	-94720980
27	1700	Carlton            	MN	29259	12342	2228379	46590191	-92680168
27	1900	Carver             	MN	47915	17449	924905	44820517	-93798077
27	2100	Cass               	MN	21791	18863	5225816	46946202	-94321938
27	2300	Chippewa           	MN	13228	5755	1509505	45028511	-95563794
27	2500	Chisago            	MN	30521	11946	1081778	45501668	-92908553
27	2700	Clay               	MN	50422	18546	2707293	46898505	-96494530
27	2900	Clearwater         	MN	8309	4008	2576443	47572966	-95379988
27	3100	Cook               	MN	3868	4312	3757411	47725695	-90442163
27	3300	Cottonwood         	MN	12694	5495	1657637	44008642	-95183316
27	3500	Crow Wing          	MN	44249	29916	2581442	46486988	-94071825
27	3700	Dakota             	MN	275227	102707	1475566	44684800	-93064817
27	3900	Dodge              	MN	15731	5771	1138354	44026862	-92862056
27	4100	Douglas            	MN	28674	14590	1642890	45935996	-95454440
27	4300	Faribault          	MN	16937	7416	1848369	43677100	-93947845
27	4500	Fillmore           	MN	20777	8356	2230735	43675073	-92088956
27	4700	Freeborn           	MN	33060	13783	1832855	43670693	-93350258
27	4900	Goodhue            	MN	40690	15936	1964742	44414669	-92722337
27	5100	Grant              	MN	6246	3178	1415316	45931836	-96010788
27	5300	Hennepin           	MN	1032431	443583	1441695	45003370	-93474888
27	5500	Houston            	MN	18497	7257	1446374	43674140	-91491156
27	5700	Hubbard            	MN	14939	10042	2389421	47101128	-94913568
27	5900	Isanti             	MN	25921	9693	1137235	45564603	-93293388
27	6100	Itasca             	MN	40863	22494	6903104	47508489	-93626338
27	6300	Jackson            	MN	11677	5121	1818041	43675021	-95156785
27	6500	Kanabec            	MN	12802	6098	1359628	45947877	-93298400
27	6700	Kandiyohi          	MN	38761	16669	2062178	45152285	-95008118
27	6900	Kittson            	MN	5767	2865	2841495	48775702	-96779888
27	7100	Koochiching        	MN	16299	7825	8035172	48259344	-93769353
27	7300	Lac qui Parle      	MN	8924	3955	1981098	45000955	-96175301
27	7500	Lake               	MN	10415	6776	5437445	47525904	-91387847
27	7700	Lake of the Woods  	MN	4076	3050	3358463	48767539	-94903814
27	7900	Le Sueur           	MN	23239	9785	1161710	44374122	-93732401
27	8100	Lincoln            	MN	6890	3050	1390979	44408278	-96271639
27	8300	Lyon               	MN	24789	9675	1849903	44414472	-95840408
27	8700	Mahnomen           	MN	5044	2505	1440486	47325652	-95810415
27	8900	Marshall           	MN	10993	5049	4590185	48354070	-96377164
27	9100	Martin             	MN	22914	9847	1837296	43677159	-94556724
27	8500	McLeod             	MN	32030	12391	1274117	44825547	-94271264
27	9300	Meeker             	MN	20846	9139	1576191	45123002	-94527080
27	9500	Mille Lacs         	MN	18670	9065	1487942	45929539	-93632525
27	9700	Morrison           	MN	29604	12434	2912582	46011952	-94267570
27	9900	Mower              	MN	37385	15831	1842871	43671811	-92750894
27	10100	Murray             	MN	9660	4611	1824588	44019820	-95761281
27	10300	Nicollet           	MN	28076	9963	1171514	44342319	-94245463
27	10500	Nobles             	MN	20098	8094	1853024	43672499	-95757316
27	10700	Norman             	MN	7975	3648	2269613	47331158	-96462563
27	10900	Olmsted            	MN	106470	41603	1691371	44002500	-92399150
27	11100	Otter Tail         	MN	50714	29295	5127788	46407904	-95713534
27	11300	Pennington         	MN	13306	5682	1596878	48065433	-96035563
27	11500	Pine               	MN	21264	12738	3654908	46139514	-92736161
27	11700	Pipestone          	MN	10491	4387	1206701	44024633	-96253818
27	11900	Polk               	MN	32498	14275	5103577	47774622	-96399564
27	12100	Pope               	MN	10745	5836	1735782	45593381	-95447317
27	12300	Ramsey             	MN	485765	201016	403568	45015300	-93099608
27	12500	Red Lake           	MN	4525	1899	1120026	47876728	-96096495
27	12700	Redwood            	MN	17254	7144	2278870	44403638	-95253559
27	12900	Renville           	MN	17673	7442	2545900	44723711	-94955440
27	13100	Rice               	MN	49183	17520	1288741	44356842	-93297478
27	13300	Rock               	MN	9806	3963	1250014	43673485	-96247936
27	13500	Roseau             	MN	15026	6236	4306020	48770346	-95799492
27	13900	Scott              	MN	57846	20302	924135	44654800	-93534941
27	14100	Sherburne          	MN	41945	14964	1130708	45440352	-93768105
27	14300	Sibley             	MN	14366	5625	1524604	44579124	-94229375
27	13700	St. Louis          	MN	198213	95403	16124453	47578363	-92462226
27	14500	Stearns            	MN	118791	43806	3482471	45554509	-94610041
27	14700	Steele             	MN	30729	11840	1112572	44023200	-93223964
27	14900	Stevens            	MN	10634	4108	1455845	45584629	-96000569
27	15100	Swift              	MN	10724	4795	1925845	45286524	-95681915
27	15300	Todd               	MN	23363	11234	2439939	46070786	-94898987
27	15500	Traverse           	MN	4463	2220	1486988	45771538	-96469935
27	15700	Wabasha            	MN	19744	8205	1359867	44281995	-92239468
27	15900	Wadena             	MN	13154	5801	1386828	46577377	-94958610
27	16100	Waseca             	MN	18079	7011	1096258	44019073	-93589913
27	16300	Washington         	MN	145896	51648	1014599	45038075	-92889207
27	16500	Watonwan           	MN	11682	4886	1125421	43978562	-94614875
27	16700	Wilkin             	MN	7516	3140	1946308	46355332	-96471038
27	16900	Winona             	MN	47828	17630	1622230	43984816	-91774907
27	17100	Wright             	MN	68710	26353	1711559	45175242	-93968086
27	17300	Yellow Medicine    	MN	11684	4983	1963183	44719037	-95863302
28	100	Adams              	MS	35356	14715	1192153	31479606	-91351407
28	300	Alcorn             	MS	31722	13704	1035902	34877376	-88576325
28	500	Amite              	MS	13328	5695	1889811	31173239	-90800782
28	700	Attala             	MS	18481	7674	1904123	33088951	-89580462
28	900	Benton             	MS	8046	3379	1053652	34816935	-89187010
28	1100	Bolivar            	MS	41875	14514	2269723	33794708	-90882087
28	1300	Calhoun            	MS	14908	6260	1519240	33935781	-89336877
28	1500	Carroll            	MS	9237	3948	1625907	33449876	-89920015
28	1700	Chickasaw          	MS	18085	6997	1299123	33922046	-88948026
28	1900	Choctaw            	MS	9071	3539	1085541	33345203	-89252415
28	2100	Claiborne          	MS	11370	4099	1260851	31972537	-90914312
28	2300	Clarke             	MS	17313	7065	1790521	32040191	-88690981
28	2500	Clay               	MS	21120	7737	1058150	33651810	-88773933
28	2700	Coahoma            	MS	31665	11495	1435358	34225260	-90597271
28	2900	Copiah             	MS	27592	10260	2011557	31864746	-90444667
28	3100	Covington          	MS	16527	6535	1071793	31632015	-89551947
28	3300	DeSoto             	MS	67910	24472	1238737	34875277	-89991991
28	3500	Forrest            	MS	68314	27740	1208839	31186842	-89258750
28	3700	Franklin           	MS	8377	3555	1462418	31477504	-90898055
28	3900	George             	MS	16673	6663	1238820	30866442	-88642721
28	4100	Greene             	MS	10220	3864	1846519	31216872	-88640021
28	4300	Grenada            	MS	21555	8712	1092756	33770931	-89801107
28	4500	Hancock            	MS	31760	16561	1235197	30389164	-89472078
28	4700	Harrison           	MS	165365	67813	1504847	30419050	-89090074
28	4900	Hinds              	MS	254441	99860	2251384	32263450	-90443598
28	5100	Holmes             	MS	21604	7972	1958202	33121189	-90088358
28	5300	Humphreys          	MS	12134	4231	1082942	33132271	-90523849
28	5500	Issaquena          	MS	1909	698	1069684	32737786	-90988477
28	5700	Itawamba           	MS	20017	8116	1378866	34277725	-88359049
28	5900	Jackson            	MS	115243	45542	1881994	30463024	-88621916
28	6100	Jasper             	MS	17114	6700	1750958	32019338	-89120363
28	6300	Jefferson          	MS	8653	3167	1345322	31730468	-91034917
28	6500	Jefferson Davis    	MS	14051	5336	1057861	31564423	-89823388
28	6700	Jones              	MS	62031	25044	1797154	31623917	-89168386
28	6900	Kemper             	MS	10356	4151	1984370	32756105	-88645415
28	7100	Lafayette          	MS	31826	12478	1634684	34358686	-89485475
28	7300	Lamar              	MS	30424	11849	1288295	31209871	-89505388
28	7500	Lauderdale         	MS	75555	31232	1822229	32404350	-88660578
28	7700	Lawrence           	MS	12458	5160	1115367	31549556	-90107301
28	7900	Leake              	MS	18436	7614	1509322	32752886	-89523199
28	8100	Lee                	MS	65581	25971	1164631	34289055	-88681207
28	8300	Leflore            	MS	37341	13799	1533222	33547984	-90297653
28	8500	Lincoln            	MS	30278	12133	1517100	31535912	-90452095
28	8700	Lowndes            	MS	59308	23117	1300974	33471041	-88444290
28	8900	Madison            	MS	53794	20761	1862562	32633641	-90033836
28	9100	Marion             	MS	25544	10132	1404766	31230662	-89822017
28	9300	Marshall           	MS	30361	10984	1829560	34770067	-89509467
28	9500	Monroe             	MS	36582	14285	1979355	33890256	-88485251
28	9700	Montgomery         	MS	12388	4987	1053830	33497606	-89608860
28	9900	Neshoba            	MS	24800	9770	1476412	32752405	-89119353
28	10100	Newton             	MS	20291	8095	1497211	32405110	-89118252
28	10300	Noxubee            	MS	12604	4645	1799730	33110929	-88570177
28	10500	Oktibbeha          	MS	38375	13861	1185588	33426319	-88880002
28	10700	Panola             	MS	29996	11482	1772212	34363316	-89946541
28	10900	Pearl River        	MS	38714	15793	2101894	30770422	-89592464
28	11100	Perry              	MS	10865	4292	1676289	31171858	-88987472
28	11300	Pike               	MS	36882	14995	1059109	31175513	-90399979
28	11500	Pontotoc           	MS	22237	9001	1288336	34227506	-89036823
