Y,x1,x2,x3,x4,x5,x6
1.5123,1.0733,1.4551,-1.798,-0.2985,-1.2118,1.3122
1.6632,0.8331,-0.58913,0.31539,-0.39381,-0.7143,0.94709
1.4419,-0.0099037,0.17883,-0.169,1.4849,-0.36853,-0.69621
1.4671,-0.16262,-1.3576,1.127,-0.53132,0.45862,0.79348
1.4923,-0.98761,-0.49868,-0.11267,-0.50736,1.0735,1.4094
1.6432,-0.71155,-0.39129,1.4676,-0.25394,-0.066328,0.28378
1.6382,0.8382,-0.35257,0.94395,-0.90328,1.0501,-0.97743
1.6656,0.71265,0.0571,0.87752,-1.4552,-0.66174,1.1018
1.6931,-1.8521,0.45482,-0.83879,0.48243,1.7338,0.6673
1.7205,1.1905,-0.12236,0.71254,-0.10248,-1.9212,0.90244
1.748,1.1769,-0.63352,0.54952,1.8661,0.010633,-2.3406
1.7754,-1.2931,-0.60695,0.95987,-0.45805,0.71972,1.2528
1.7891,0.16191,0.22254,-0.0093671,-0.57018,-0.28219,1.1383
1.8029,-0.77955,-0.12694,0.30848,-0.25924,-0.8802,2.3768
1.8303,-1.9319,0.084528,-0.39332,-1.3499,-0.054452,4.2939
1.8577,1.4748,0.56973,0.1588,-1.2354,-1.2244,0.94479
1.8852,0.44067,1.1131,-0.1198,0.67762,-0.095937,-1.3368
1.9126,0.56027,1.3144,0.24867,2.2525,-0.42806,-3.277
1.9401,0.2933,0.081229,0.5407,0.055546,-0.30005,-0.034799
1.9401,0.46398,-2.1298,-0.54574,-0.1166,-0.52801,3.512
1.6505,0.20456,0.81487,0.62768,1.6542,-0.46711,-2.1786
1.9524,2.5626,1.1751,-1.1571,0.015226,0.22041,-2.0581
1.8028,-1.039,0.13828,0.084699,0.46172,1.2238,-0.23702
1.6628,-1.0912,-1.1582,0.098316,-0.31185,0.30056,2.799
1.9647,0.071462,0.72018,0.99859,0.25064,-1.1108,-0.27102
1.8165,1.4374,-0.56441,0.98621,0.16709,-0.51464,-0.86157
1.6752,0.19216,-1.7247,-0.93013,0.44974,-0.62084,3.3471
1.9771,-1.4086,0.26235,0.77013,0.8273,-0.53189,0.72907
1.8302,0.094316,0.085596,-0.0059074,1.5112,-1.1447,0.16934
1.6875,-0.094756,0.82397,-1.3945,0.41677,-0.75118,1.7828
1.9894,0.12404,-0.32314,2.6041,0.024051,-0.83115,-1.0042
1.6998,2.3882,-0.01807,0.46382,-0.50305,0.5785,-2.1986
2.0017,2.441,-0.55279,0.28041,-1.6785,-0.032127,0.26335
1.8426,-0.50376,-2.0459,-0.24144,-1.6442,1.507,3.6853
1.8713,0.4932,2.5606,0.54308,-0.24451,-1.2027,-1.3076
1.9001,0.58316,-1.3386,0.60151,1.0741,-0.52777,0.37841
1.9289,-0.29217,-0.71262,-0.34618,1.5164,0.27932,0.35494
1.9576,-0.81105,0.69022,0.06498,-0.28493,0.26094,0.87829
1.9864,-0.36997,-0.31044,0.74177,0.26978,-2.016,2.4764
2.0151,-0.12897,-0.10134,-0.12684,0.68149,1.3548,-0.8931
2.0439,-1.2643,-0.551,-0.2076,-0.94644,0.38748,3.367
2.0439,-0.72264,-0.21998,-2.0391,1.682,0.65353,1.5173
1.8226,-0.5568,-1.6158,-0.052533,1.6109,0.59224,0.79253
2.0742,-0.32646,-1.3349,0.30551,3.1627,0.3897,-1.4333
1.8025,0.38421,1.4412,-0.092789,-0.23346,0.25197,-0.91031
2.1045,0.727,-0.30432,1.9766,-0.33546,-0.81488,-0.50598
1.8025,0.76003,-0.59659,0.46487,0.12376,-0.34863,0.39492
2.1182,0.71301,0.12622,-0.63284,-0.91004,0.16161,1.4061
1.8162,0.4341,1.6419,-0.55638,-1.6936,-0.015164,1.0727
2.1319,-1.1973,-0.40877,-0.55467,-0.60528,0.32406,3.2834
1.8299,-0.29315,1.1564,-0.62638,0.41925,0.057402,0.16822
1.9088,-0.44349,-0.079114,0.8841,0.91301,-1.2538,0.79632
1.8905,-1.0377,-1.006,1.0588,1.0792,-1.8515,2.5611
2.1456,0.21426,-0.65217,-2.1085,0.406,-0.69792,3.7886
1.8436,2.6309,-0.05876,-1.6282,-0.74976,-0.013645,0.77639
2.1456,1.4812,0.64031,-0.89705,1.4117,1.5513,-3.2901
1.8722,0.45637,0.83709,0.47843,0.84685,1.9564,-3.7493
1.8739,-0.72749,-0.74598,-1.0846,0.14549,2.5205,0.74326
2.1255,-1.0567,0.5683,0.41144,1.1185,0.072828,-0.27811
1.8539,-0.37276,-0.78409,0.98246,0.29046,-1.9406,2.6583
1.9042,-0.39401,-1.2102,-0.55015,0.30459,-1.8941,4.6377
1.9042,0.80323,-0.62408,-0.77763,1.1188,-0.37254,0.75602
1.933,-1.9947,-0.19023,-1.2548,1.1853,0.63861,2.5
1.9617,0.29122,-0.070541,0.54757,-0.36168,0.11526,0.32004
1.9905,-1.3573,-1.0548,-0.65701,0.5402,1.129,2.2453
2.0192,0.81727,-1.4395,-0.50509,1.0173,-2.6542,3.6774
2.048,0.27038,0.83955,0.12571,-1.4398,0.050373,1.0295
2.0768,0.63097,1.6288,1.6195,-0.39228,1.3766,-4.0577
2.1055,-1.1527,-0.86645,-1.3123,0.58355,-0.39,4.0395
1.9967,0.6423,0.27232,-0.55475,0.1945,1.0307,-0.60742
2.0246,-0.87124,0.31013,-0.58305,-0.94397,0.65304,2.4035
2.0526,-0.58615,-0.9494,1.7541,-0.61621,-0.4995,1.7635
2.0806,1.5767,-1.4398,-0.63255,1.8729,0.26206,-0.66337
2.1085,-0.59367,-0.077144,-1.0657,-0.081583,-0.18024,2.9969
2.1365,0.38474,-0.063301,-1.0299,-0.70449,0.39592,2.0176
2.1644,-0.21738,-0.45642,1.6788,-1.966,-1.266,3.1207
2.1924,2.9354,0.94687,-2.2165,0.34747,0.34529,-1.2611
2.2203,0.69938,1.0329,1.3279,-0.19887,0.26417,-2.2071
2.2483,-0.29888,-0.49085,0.23486,0.45203,0.74721,0.28006
1.9767,-1.0905,0.091533,-1.8927,-1.4102,0.025346,5.3115
1.9566,-0.50695,-0.84919,0.47246,-1.405,-0.86831,4.0984
1.9566,0.30834,1.6175,-0.61311,-0.0037262,0.069167,-0.35697
1.9703,-0.40694,-1.0297,-1.2063,-1.4687,-0.15322,5.2818
1.984,2.3902,0.17879,3.3516,-2.2325,-1.1219,-1.671
1.9977,0.79368,-0.71448,0.45163,0.22511,-0.0099056,0.24038
2.028,0.18778,-0.4663,0.65404,-1.8474,1.6215,0.80751
2.0583,-0.93233,-0.20204,-0.5356,0.98847,0.0057767,1.7028
2.0583,0.41898,1.5044,1.5201,-0.42731,-0.18391,-1.8505
2.0863,-0.4361,-0.17108,0.079714,0.22188,1.4276,-0.13604
2.1142,-0.19973,0.66134,-1.0638,0.1015,-0.6503,2.2331
2.1422,-1.7422,0.27608,0.1017,0.80879,0.27332,1.2754
2.1702,1.004,-1.1359,-1.5281,-0.38476,-0.80457,3.9413
2.1981,-0.9766,0.94082,0.00073966,2.1459,0.34734,-1.4439
2.2261,0.4724,0.32962,-0.43765,-0.34713,0.035024,0.9954
2.254,0.41641,0.85614,-1.2725,-0.61423,-1.2061,2.9304
2.282,-0.051412,0.15161,1.4661,-1.6418,-2.6394,3.7099
2.3099,-0.91172,0.037564,0.043802,1.317,0.6709,-0.1621
2.1005,-0.16927,-1.0722,-0.42955,-1.0598,1.1529,2.6727
2.1307,0.069646,0.36758,-0.13267,1.8902,1.2801,-2.3701
2.161,-0.12586,-0.33316,0.98857,-0.24103,-0.91083,1.7014
2.1912,0.24859,-1.3673,-0.94493,0.94492,-0.15455,2.417
2.2215,1.4015,-0.59924,0.29581,-0.57202,-1.0797,1.6851
2.2517,-0.7299,-0.30766,-0.81697,0.039282,-1.4202,4.403
2.2165,-1.1982,-2.2301,-0.51222,-1.5306,-1.2446,7.8355
2.282,0.68014,-1.4879,2.2938,-0.65072,0.069229,0.10609
2.3122,0.11596,0.29943,0.062362,-1.8495,1.5408,0.94243
2.3425,-0.2852,0.6569,-1.8473,0.91323,0.2263,1.5524
2.3727,-1.1083,0.45004,-0.66099,1.2123,-0.019332,1.2838
2.403,-1.087,1.5515,1.0506,-0.15533,-0.38581,0.13426
2.4332,-1.1309,2.0549,1.2584,1.6923,-1.211,-1.5442
2.2319,-0.76923,-0.5477,-0.29672,0.73663,0.15602,1.8547
2.4332,1.393,0.36693,0.67268,-0.015125,1.0549,-2.3551
2.4086,0.29444,-0.34404,-0.97022,1.1092,0.47316,0.61399
2.3839,-0.53691,0.73944,-0.45178,0.80023,-0.065846,0.68626
2.3593,-0.035745,-0.75025,-0.33596,-0.63853,-0.18437,3.1001
2.3346,-1.3408,-0.3013,1.3102,0.036559,0.098941,1.2689
,2.31,0.21309,1.0249,-0.80684,0.40228,0.89289
2.2473,1.9484,0.96104,-1.0316,0.45356,-1.9525,0.88774
2.2853,0.44537,-0.54913,0.70502,-0.29076,-1.8231,2.6626
2.2607,-0.72514,-0.27387,-0.95602,-1.0175,1.3405,2.8029
2.236,2.2343,-0.76022,0.4489,0.8769,1.2582,-2.9197
2.2114,0.44046,0.45695,2.1816,-0.79493,-0.44513,-0.75027
2.1868,-0.27982,3.3172,-0.092904,0.26015,-0.36529,-1.6148
2.1621,-0.17481,0.66169,-0.38941,-0.37051,-0.8743,2.3568
2.2546,1.314,0.56885,-1.5442,-0.26081,0.68051,0.58685
2.282,-0.525,1.4662,-0.51951,1.3702,-0.87259,0.39445
2.3095,-0.28495,-0.53556,-1.0929,0.12186,-0.30866,3.4045
2.3369,1.0484,-1.5521,-0.74831,-0.54301,-1.0001,4.0949
2.3644,-0.67968,-1.1314,0.51327,-0.18408,2.0244,0.64358
2.3918,-1.9477,0.074808,-0.81815,-1.1853,-0.12617,5.2829
2.4193,0.17392,-1.1517,1.8558,-0.77123,-0.31716,1.3815
2.4467,-0.67252,2.1345,-1.1292,0.41862,-0.51059,1.1037
2.4742,0.41547,-0.24863,-0.70446,0.87844,-0.12787,1.0834
2.5016,0.98656,-0.23859,-0.57002,1.0437,1.599,-1.5488
2.529,1.6103,-1.0817,0.89108,0.57996,-0.73503,-0.028194
2.5565,0.075892,-0.056774,0.25586,1.1663,0.11356,-0.30555
2.2669,-0.669,1.7333,0.3726,0.33184,-0.89411,0.41554
2.2792,-0.56594,-0.42066,0.34637,-0.24036,-0.73329,2.8842
2.2916,-1.3008,0.94014,1.4504,1.5411,-1.6168,0.24347
2.3039,0.90763,1.2235,-0.63342,-0.17591,-0.64956,0.70636
2.3162,-0.53538,0.056554,-1.0509,1.2514,-0.68397,2.3365
2.4087,-1.278,0.26058,2.7728,1.7508,-0.36218,-1.8568
2.4361,-1.9703,0.0071722,1.0746,1.4016,-1.259,2.1094
2.4636,-1.3611,1.9819,-0.54387,-0.69458,-0.91876,3.0047
2.491,-0.69451,0.53315,0.057132,0.58659,0.41922,0.5055
2.5185,0.70267,0.22165,1.7617,-1.8304,-0.40948,0.91133
2.5459,-0.25257,0.019992,0.89359,-0.23557,-0.16335,1.1147
2.5734,-0.0082082,1.6074,-0.75519,-1.2545,0.27932,1.6017
2.6008,-1.6628,-0.09078,0.97384,0.44234,-1.8742,3.5914
2.6283,-0.031572,-0.24359,1.7156,-1.5337,0.57265,0.84996
2.6557,0.64391,-1.311,-1.0123,-0.97925,-1.0879,5.2116
2.6831,-0.75846,-0.99452,1.9201,-1.5639,-0.54043,3.2541
2.7106,-0.91619,0.44183,-0.54076,2.1114,-0.66198,1.0098
2.421,-1.9824,1.4343,-0.85384,-0.00058274,-0.66135,3.5384
2.4333,-0.065703,1.8756,-0.63525,0.68966,0.92695,-1.3091
2.4457,-0.18153,0.37802,-1.0319,-0.45921,0.25911,2.5341
2.458,-1.4229,0.87991,2.2447,-1.4422,-0.46472,1.5762
2.4703,-0.017309,-1.2827,1.5212,0.76968,0.56118,-0.17004
2.8647,-0.68798,-0.40354,0.27468,-0.71936,-0.96526,4.0592
2.8447,0.73893,1.1479,0.92388,-1.2955,0.78299,-0.74903
2.8246,-0.46042,-1.9199,-1.7302,0.98102,0.93533,3.8011
2.8046,0.38792,-0.29078,-1.2121,-1.6267,0.40509,3.97
2.7846,-0.10226,0.81867,0.28073,-0.56509,-2.2397,3.4294
2.7646,1.501,-0.59363,1.5473,-0.55095,-0.88155,0.52615
2.5936,0.81721,0.0042442,-0.67329,-1.1771,-0.57037,3.2476
2.6238,0.60514,0.30552,-1.371,-1.0388,-0.017862,3.1899
2.654,-1.3603,-0.58183,0.33986,-0.61837,0.16781,3.6112
2.6842,-0.68416,0.17149,1.5281,-0.27851,-1.9793,2.7987
2.7144,-0.6249,-0.26428,0.035388,0.49811,-1.5131,3.4776
2.7446,0.036988,0.40224,0.85128,1.2082,-0.85981,-0.058372
2.7749,1.4895,-0.61429,-1.2556,-1.4692,-0.51665,4.0431
2.8051,0.65548,-0.17583,1.6812,1.7475,0.15742,-2.5286
2.8354,-0.3673,-0.48869,-1.8847,0.18485,-0.20326,4.4485
2.8657,-1.505,2.2279,0.21142,1.0255,-0.93016,0.61041
2.896,0.035797,0.19829,-0.49547,2.1824,-0.97004,0.71205
2.9263,2.1915,1.2667,0.98179,1.5187,-1.1601,-3.1512
-3.9317,1.747,-0.57828,-1.7045,0.21539,1.2367,-2.6514
-3.6491,-2.2771,0.12786,0.53063,-1.1788,-0.49106,1.458
-3.7443,1.998,1.1404,0.43795,0.10787,-0.41378,-5.0168
-3.7801,2.7126,-0.25058,1.2408,-0.70205,-0.27695,-4.498
-3.4851,-1.1832,-1.9603,0.56515,0.026211,-1.019,1.7916
-3.8041,-0.82437,-0.6251,-0.8786,1.6693,-0.94056,-0.065831
-3.7533,1.295,0.30434,-0.56864,0.61323,-1.4178,-1.8264
-3.4665,-0.53261,0.67472,-0.013317,0.69625,0.75851,-3.2205
-3.7365,-0.82407,0.47265,-1.2047,-1.767,-1.3321,3.1351
-3.3273,-0.82841,0.8369,-0.11616,0.37092,-0.060985,-1.7442
-3.591,-0.076722,1.1336,0.67266,-0.25634,0.63234,-3.635
-3.4203,-1.6348,0.70797,-0.36096,0.76852,0.50385,-1.4456
-3.1068,-0.26161,-0.85005,-0.91902,0.087398,-0.68868,1.2547
-3.0925,0.17974,0.75373,-0.17829,0.20885,-1.2122,-1.0736
-3.2749,-0.80601,-0.23831,1.3505,-0.48615,0.68624,-1.8953
-2.9441,0.09324,0.57174,-0.43769,0.62961,-1.4738,-0.58404
-2.8421,-0.055393,1.0167,-0.47104,1.1055,2.8083,-5.6032
-2.9525,0.63878,-0.24071,-0.06048,0.93344,1.2305,-3.6461
-2.9361,0.5842,0.32597,0.59939,-0.08243,0.99759,-3.5236
-2.8285,-1.2078,0.82769,1.5297,1.8524,-0.027532,-4.0492
-2.5992,1.7117,0.72122,0.77808,-1.0295,-1.3086,-1.7945
-2.8541,0.64805,1.3692,-1.0536,1.5747,-0.95523,-2.3648
-2.7108,0.55553,-0.32717,-0.80057,0.38139,1.5522,-2.1456
-2.5138,-0.95647,0.42859,-0.12567,-0.55244,-0.34553,0.83291
-2.6376,1.321,-0.22486,1.8907,0.72983,1.631,-6.0937
-2.6789,-2.3226,1.2257,-1.6456,-1.6918,-2.5606,6.5246
-2.4942,1.1266,-0.2324,1.3557,-0.19216,-0.53105,-2.0634
-2.2256,-1.6405,-0.20319,-0.84375,-0.63751,-1.8929,4.8472
-2.2861,0.15321,0.58499,0.16119,-0.37271,1.5628,-2.44
-2.0938,1.3928,2.3933,0.82511,-0.81585,0.67624,-4.7121
-1.6799,-0.82551,0.12619,0.81418,-1.3236,-0.86952,1.8875
-1.8933,-1.1871,-1.1404,0.65629,0.12604,0.15606,1.2538
-1.4205,0.56376,-0.23304,1.6007,0.10921,-0.21469,-1.8739
-1.6434,-0.22367,-1.8694,-0.32092,-1.5825,0.22982,3.8558
-1.6733,-0.13574,0.31003,0.78051,0.20999,-1.4843,0.51083
-1.9182,-1.2791,0.74699,0.94625,-1.1297,-1.3173,2.3038
-1.5046,-1.9811,-0.73045,1.8321,-0.13038,0.32006,0.96301
-1.3012,1.0287,-0.6904,0.3305,0.16549,-1.2015,0.86229
-1.404,-1.8217,-0.3129,1.7907,-0.082351,0.1335,0.77667
-1.1146,-1.3248,0.00019223,-0.042203,1.2094,-0.33037,1.1703
-0.96404,1.4339,1.7063,0.915,-0.16075,-0.24524,-2.8482
-1.0207,0.49966,-1.0114,-0.49482,0.16729,-0.21508,1.9695
-0.49945,-1.4535,1.023,-1.3975,0.037048,-0.030827,2.8886
-0.90005,-0.070115,0.48143,-1.3624,0.56498,0.66248,0.89412
-0.5208,-0.039766,-0.9051,1.8744,0.42144,0.48065,-0.71205
-0.59505,2.1928,-2.1771,0.55969,-1.5899,-0.51534,2.8411
-0.42398,0.94748,1.5947,-0.64286,0.33673,-1.2133,0.50545
-0.26679,0.19858,0.76941,-0.34796,1.0306,1.1978,-1.2761
-0.16288,0.99743,1.3219,-0.10898,-0.36742,-0.22729,0.10141
-0.20853,2.3735,1.9806,0.43648,0.69943,-0.20603,-3.4491
-0.30554,-0.17264,-0.22514,-0.20485,0.49569,-1.019,-0.66515
-0.16748,-0.85469,0.016201,-0.53823,0.061393,-1.6763,1.3381
-0.15745,1.2578,-0.46266,-2.6372,0.72045,0.43378,-0.77175
0.065041,-0.41313,-0.64133,1.6904,1.3956,1.1775,-4.7786
-0.18394,-0.059548,-0.1409,-1.307,-0.63594,0.46136,0.38089
0.1264,0.61659,0.64172,-0.060053,1.3479,0.50591,-4.2796
0.49218,-0.10117,-0.52822,1.0271,-0.67681,-0.15667,-0.74488
0.4149,0.56097,1.6421,-1.3544,-0.12468,0.55347,-2.2156
0.53665,-0.99808,-0.15601,-0.26327,-0.91079,-0.081924,1.4949
0.57239,0.57491,-0.73304,2.4935,-2.0057,0.42858,-1.6872
0.84256,0.65642,0.73342,-0.031064,-1.0058,0.79215,-1.8429
0.98971,-0.81467,1.3954,0.1536,-0.45597,-0.10463,-0.77237
1.0881,-0.4884,1.6671,-0.25741,0.069114,0.84177,-2.3192
0.89701,-0.23432,-0.95307,0.66386,0.11072,-0.71036,0.67973
1.1875,0.74676,0.6226,-0.55012,1.369,-0.6735,-1.7746
1.0954,0.26385,0.92701,-0.76001,-0.23048,-0.43355,0.074242
1.3259,0.035431,0.60757,0.11656,1.8421,0.97264,-3.7084
1.1422,-0.37785,-1.3903,1.5336,-0.06956,-0.3246,0.50907
1.3243,0.35408,-0.26208,-1.3931,0.085394,1.4663,-0.15235
1.8313,0.010212,0.87885,0.95149,-0.63671,-0.24281,-0.8394
1.4613,0.32725,0.50858,0.3134,0.33346,0.39016,-1.6489
1.9911,0.47543,0.48613,-2.3276,0.38033,-0.2628,1.6839
2.1457,2.5487,-0.1405,-0.51072,0.48686,-0.22353,-1.7091
1.8573,0.68387,-0.20762,-0.23832,1.1032,0.28737,-1.1387
1.7179,-1.1285,-0.78819,0.23368,0.63024,-0.80257,2.3897
2.0436,-0.41252,1.0484,1.2818,0.45997,-0.0070473,-1.781
2.106,0.0098809,-0.62569,1.4763,0.21539,0.088342,-0.52989
2.228,0.70572,0.32215,-1.2902,-0.81729,0.51186,1.4139
2.1645,-0.52596,-1.8591,-0.077591,-0.52698,0.34596,3.4623
2.1918,0.27434,1.5764,0.049304,1.1525,-0.1708,-1.9324
2.6638,-0.05415,-0.23381,-0.87209,0.19417,-0.21822,2.2113
2.3965,-0.70491,-0.057583,1.0281,-0.97839,-1.3079,3.041
2.5401,0.53238,-0.01265,0.1248,0.76481,0.27952,-0.57575
2.4202,-0.83775,1.8612,-0.68696,1.7468,-0.94037,0.096036
2.2883,1.729,0.93514,-1.2224,0.31738,1.201,-1.6538
2.7488,-0.77143,0.35623,-0.11537,-0.12607,0.94768,0.98879
2.7799,-0.2133,1.0393,-0.35143,0.13074,0.27935,0.48556
2.8857,-0.53266,0.14913,1.3115,-1.0272,0.96284,0.45845
2.658,1.0904,-1.1362,-1.1889,1.0701,-0.38222,2.0452
2.9245,-0.16113,1.8116,1.1118,1.1436,0.67989,-3.128
3.0619,-0.39715,-0.41495,1.4524,-0.27987,-0.41293,1.5197
3.182,-0.97664,-1.3239,-0.19748,0.22199,-0.61098,4.4499
3.1522,-0.70218,-0.15162,-0.018118,-0.14431,-0.42374,3.0516
2.9342,0.77278,-0.4641,1.2378,-0.13427,-1.4295,1.6359
3.0874,1.3626,-1.1511,-0.022165,0.83879,-0.85496,1.5205
3.2457,-1.7366,0.14392,0.12223,0.45741,-0.27713,2.9819
3.049,1.169,-0.15106,-0.69082,-1.3845,-0.30231,3.1437
3.114,-1.4243,0.38713,0.73934,-0.84591,0.81457,2.0332
3.2321,0.88027,-0.18083,0.38741,0.65971,-0.43865,0.46429
3.4008,0.1895,0.011447,-0.087175,0.9843,-0.31734,1.0178
-3.7836,-2.9512,-1.2029,-0.84356,0.53064,-0.2575,2.8269
-3.6345,-0.73496,-1.0264,-1.6399,1.1959,0.34882,0.15554
-3.5947,-1.1095,-0.10011,0.19593,0.70669,-1.114,-0.30143
-4.0134,0.23507,0.76351,0.096989,0.6627,-0.82185,-3.0622
-3.6463,-0.71654,0.49726,0.1078,0.53587,-0.030889,-2.2015
-3.6285,0.41377,-0.32495,-0.32198,-0.45132,1.6962,-2.8303
-3.5258,1.2189,0.68191,-1.0207,0.34093,-0.93908,-1.9319
-3.4717,0.71618,-0.39302,-0.57009,1.2499,-1.7435,-0.91599
-3.5951,0.56545,-1.3138,1.6256,0.022509,-0.15036,-2.6955
-3.2577,0.8712,0.67642,1.3542,0.83039,-1.0691,-4.2508
-3.5776,-0.2358,-0.64733,-0.56616,-0.5418,-0.56995,0.66365
-3.3335,-0.30706,0.17386,-0.76055,-0.44747,-0.055808,-0.2854
-3.4945,-1.817,-1.1743,-0.55972,0.40403,0.76951,0.43327
-3.3061,-0.12935,0.68189,-0.33897,-0.022285,-0.37422,-1.564
-3.3337,-1.2481,-0.6137,-0.33908,1.0689,1.0552,-1.7989
-3.1595,-1.3217,0.60538,0.35809,-1.0365,0.13882,-0.49378
-3.1857,0.24475,0.4498,0.60712,1.4134,0.78229,-5.331
-3.3907,-0.99631,-0.52835,-0.33858,0.037972,1.6326,-1.8968
-2.9846,-0.56353,1.151,-1.1377,0.70852,-0.66491,-1.1362
-2.7788,0.30546,-1.538,1.6676,0.51939,0.87705,-3.5037
-2.7933,0.082611,0.066405,-1.5199,0.68723,0.80563,-1.7051
-3.0129,1.6165,0.58433,1.1463,-0.99834,-0.18993,-4.0974
-3.0759,-0.49801,-1.0378,0.60192,1.7675,0.54351,-3.4792
-2.8068,-1.7858,-0.11835,-0.4912,-1.4695,1.4992,0.50156
-2.8528,-1.6855,0.60186,0.63433,-0.028852,2.0098,-3.5544
-2.4349,0.12702,-1.313,0.39461,-0.72214,-0.74375,0.6244
-2.8239,-1.0781,-0.044644,-0.88655,-0.26135,0.41079,-0.18546
-2.5005,1.2861,-0.73131,0.36303,0.15144,0.59632,-3.5029
-2.4061,0.90878,-0.60687,-1.5586,1.6648,0.022807,-2.1589
-2.5908,-0.81899,-1.2186,-0.012272,-1.5604,-1.0842,2.6289
-2.1244,-0.7518,2.6026,-0.35974,-0.063182,-1.3461,-1.6848
-2.3096,-0.84278,0.033303,0.72111,0.75738,1.0102,-3.6678
-1.9196,-0.21008,1.0187,-2.5024,-0.24386,-0.8052,1.2528
-2.433,0.19591,-0.83006,1.1812,0.40129,-0.31409,-2.9096
-1.8611,0.37413,0.14127,0.45538,-1.455,1.18,-2.4584
-1.6513,0.38734,-0.66491,1.4829,-0.94812,-1.7581,-0.15336
-2.0546,0.88755,-0.052167,-0.67181,-0.08852,-0.61298,-1.5113
-1.951,-0.83811,1.1705,1.7587,-1.6012,-0.014754,-2.626
-1.5915,2.4911,-0.76811,0.66671,0.050312,0.9707,-5.2528
-1.6048,-0.16134,-0.21166,0.21633,0.25183,0.34513,-2.3805
-1.5359,0.29687,-0.27614,1.7425,-1.2444,0.55342,-3.1017
-1.3001,-0.1258,0.65174,0.73774,1.13,1.7923,-6.0423
-1.5862,-2.9405,0.29471,-1.5364,-0.60537,-0.0062127,2.6472
-0.73477,0.29737,0.3353,0.46575,-0.62973,0.6872,-2.6142
-1.3134,-0.069034,-0.049374,-1.5336,0.64435,1.006,-2.0579
-0.84268,-0.053551,2.2112,1.7208,-1.3292,-0.017898,-4.3162
-1.0167,0.22845,-1.8331,0.22623,-1.0322,-0.072964,0.43276
-0.92485,-0.029641,-0.078853,-0.70658,-0.12448,-0.86288,-0.18481
-0.47702,-1.5067,-0.41333,0.43609,-1.3395,0.48315,0.60228
-0.59063,-0.70576,-1.4606,2.4912,-1.5845,1.0582,-1.8607
-0.078458,1.5863,-0.95739,-0.24757,-1.0957,0.79662,1.6114
0.44744,-0.71472,-0.14654,1.1011,-0.35767,-0.027936,2.1936
0.22034,-0.18233,-0.57696,0.02702,-0.20948,0.21017,2.4926
0.58303,1.3262,0.005694,-0.048638,0.053768,1.1748,-0.47835
0.23024,-0.29733,-0.11089,-1.0699,-1.1387,-0.5002,4.7483
0.61467,-1.2074,-0.37407,1.1216,0.090924,-0.12381,2.288
0.66065,1.0963,-0.67723,1.1155,-0.25632,-0.33921,0.82882
0.96377,-1.0666,-2.4517,0.65795,-0.48795,-0.37242,5.6614
1.0241,0.77415,0.2012,0.48201,-0.52731,-0.30078,1.3435
0.80859,-1.1946,-0.50316,1.0026,-1.7494,-0.52837,4.5851
1.1028,0.23778,0.04722,0.581,0.47613,0.43697,0.059937
1.1571,0.12088,1.5538,-1.1346,-1.0904,-0.076262,2.5337
1.3547,1.522,0.19471,1.9833,-2.2119,0.034331,0.34875
1.5019,0.51505,0.34373,0.49247,0.53722,-0.39481,0.49575
1.3358,-0.21592,-0.6915,-1.1164,2.1,-0.49783,2.2062
1.4208,-0.91179,-0.48922,-0.30577,1.8394,-0.217,1.8235
1.732,1.1496,-1.3132,1.8884,-1.1357,0.36103,0.92305
1.6557,0.99025,-1.1441,0.85956,-0.1072,0.14096,1.0243
2.0262,-0.16739,0.088499,-0.033899,-1.0966,-1.2092,4.5348
1.923,-0.02925,0.73766,1.8874,1.0662,-1.6965,-0.098376
2.0858,0.38909,-0.76982,1.0684,1.61,0.7238,-1.0874
2.2223,-1.4226,0.10713,-0.83615,-1.7496,0.15479,5.8276
2.0562,0.95079,1.8945,-0.42736,-1.5526,1.373,-0.37762
2.1204,3.0312,-1.261,-0.54503,-0.44631,-0.40597,1.4862
2.1341,-0.40306,-0.10221,0.69998,-0.98663,-0.3422,2.8589
2.1434,0.91106,-1.3165,1.773,0.042813,-1.0606,1.275
2.6053,1.9665,2.4816,-1.7772,-0.65467,-1.4514,1.6841
2.503,1.6507,-1.6614,-1.6229,-0.85563,0.84565,3.6195
2.5341,0.78538,-0.64341,-0.31047,0.39306,-0.28067,1.9627
2.3159,1.2805,-0.22158,-0.2775,-1.1024,0.29172,1.6614
2.5435,-0.55453,1.1456,0.22269,-0.091424,-1.3078,2.3843
2.5281,0.39018,0.23416,-0.34233,-2.0458,-0.40426,3.9045
3.0028,-1.3175,0.17229,0.39941,1.1828,-0.64687,2.3101
2.5309,0.44136,-0.54192,-1.7331,1.0656,0.90319,1.5238
2.9529,-1.36,0.33081,-0.061443,-0.26932,1.1457,2.1574
2.8979,0.18105,-1.7245,-0.22306,-0.29735,2.8297,1.0427
2.9225,0.77969,0.17828,0.64239,1.3712,-1.3417,0.21351
2.8005,0.37885,0.052557,0.36414,-0.27254,-0.11188,1.2553
2.9558,1.1791,-0.42752,-0.69854,0.046948,1.9465,-0.2497
3.1674,1.6251,-0.22663,-1.5799,1.5069,1.0109,-0.30987
3.104,-0.91791,-1.4466,2.5746,-0.74005,0.22404,2.0141
2.997,0.1617,-0.64464,-0.23385,-0.32109,-1.9496,4.7342
