good    broken 
 9978.80    9947.0
 6636.12    6615.1
 -595.75    -594.2
-7477.15   -7456.4
-9980.33   -9953.4
-6637.22   -6619.1
  593.72     594.2
 7476.82    7462.6
 9980.17    9959.1
 6637.50    6623.3
 -594.95    -593.9
-7478.71   -7468.8
-9979.46   -9971.6
-6636.53   -6631.8
  595.14     594.7
 7480.24    7474.2
 9981.09    9980.2
 6640.28    6639.4
 -593.22    -594.3
-7478.95   -7484.3
-9982.44   -9988.3
-6638.87   -6644.6
  594.33     593.2
 7478.36    7490.0
 9984.76    9998.3
 6641.73    6652.2
 -592.35    -593.7
-7480.39   -7494.2
-9984.97  -10007.8
-6639.98   -6656.0
  595.59     592.2
 7482.56    7500.9
 9985.96   10015.1
 6641.73    6659.4
 -594.47    -595.3
-7480.96   -7503.9
-9984.85  -10019.1
-6637.28   -6664.6
  594.39     593.2
 7481.01    7506.0
 9986.73   10020.8
 6640.65    6667.4
 -593.81    -595.2
-7481.38   -7508.7
-9984.97  -10023.7
-6641.97   -6664.3
  593.24     595.7
 7483.16    7507.0
 9986.26   10018.3
 6639.87    6663.3
 -595.52    -595.1
-7481.84   -7503.9
-9984.96  -10016.2
-6640.94   -6660.9
  595.78     596.1
 7481.08    7499.6
 9985.06   10007.5
 6639.88    6656.2
 -594.74    -592.0
-7480.43   -7491.9
-9982.86  -10001.1
-6640.61   -6647.1
  595.53     594.7
 7479.25    7486.1
 9983.80    9990.5
 6638.53    6641.2
 -595.79    -595.5
-7478.55   -7478.8
-9982.70   -9978.9
-6636.75   -6634.3
  593.61     594.0
 7476.41    7471.4
 9980.23    9970.2
 6636.62    6627.0
 -595.27    -593.5
-7477.77   -7465.5
-9980.77   -9960.6
-6636.98   -6621.0
  594.77     593.9
 7475.80    7459.2
 9980.16    9953.5
 6636.05    6616.0
 -594.48    -593.8
-7478.55   -7454.6
-9979.11   -9945.8
-6636.23   -6613.1
  595.29     595.1
 7477.60    7452.5
 9979.67    9941.9
 6634.34    6609.1
 -595.24    -594.7
-7476.17   -7450.5
-9979.38   -9942.9
-6637.01   -6609.1
  595.23     596.4
 7476.19    7450.6
 9979.06    9944.3
 6634.34    6610.9
 -594.78    -595.8
-7477.51   -7450.4
-9979.64   -9948.8
-6635.61   -6614.5
  593.63     594.4
 7475.73    7457.6
 9978.09    9952.7
 6634.86    6620.1
 -595.31    -594.3
-7475.53   -7462.8
-9980.83   -9961.1
-6637.98   -6624.1
  593.04     595.9
 7477.71    7468.2
 9980.69    9969.7
 6637.78    6631.1
 -594.73    -594.5
-7477.68   -7473.9
-9981.35   -9979.4
-6637.17   -6637.9
  594.69     595.0
 7480.37    7481.7
 9982.99    9990.0
 6639.87    6645.8
 -594.60    -595.5
-7480.62   -7490.4
-9985.24   -9999.8
-6640.30   -6650.5
  593.69     593.9
 7481.14    7496.2
 9984.81   10006.6
 6639.54    6658.3
 -595.34    -594.8
-7479.57   -7499.6
-9985.79  -10014.4
-6641.87   -6660.9
  594.01     594.7
 7481.55    7503.1
 9986.87   10017.8
 6640.83    6667.0
 -594.33    -593.3
-7482.72   -7508.2
-9985.49  -10021.0
-6640.95   -6668.1
  595.18     593.5
 7483.27    7507.3
 9986.46   10024.3
 6640.73    6667.1
 -595.21    -591.9
-7482.16   -7503.8
-9986.95  -10020.3
-6640.42   -6664.0
  592.98     592.9
 7479.54    7503.1
 9984.89   10013.9
 6641.49    6658.4
 -594.32    -594.2
-7481.33   -7498.9
-9984.20  -10009.9
-6640.24   -6655.4
  594.33     593.2
 7480.33    7491.1
 9985.11    9996.9
 6640.56    6648.6
 -593.16    -594.7
-7478.62   -7485.8
-9982.74   -9990.0
-6636.70   -6644.0
  596.49     595.0
 7480.23    7478.5
 9981.85    9979.0
 6636.84    6633.8
 -594.25    -593.7
-7478.75   -7471.4
-9980.81   -9970.2
-6637.74   -6628.9
  595.36     593.1
 7479.73    7465.8
 9981.14    9959.8
 6637.31    6622.3
 -594.41    -593.9
-7474.78   -7459.8
-9979.48   -9954.5
-6634.67   -6616.9
  596.02     593.7
 7476.67    7455.0
 9975.56    9946.9
 6635.34    6612.6
 -593.99    -595.4
-7477.51   -7450.9
-9979.73   -9942.3
-6634.54   -6610.4
  591.65     595.1
 7476.31    7453.1
 9978.05    9942.3
 6634.75    6611.1
 -594.38    -593.5
-7476.07   -7450.9
-9978.20   -9944.5
-6635.42   -6612.1
  593.91     594.8
 7476.60    7452.5
 9980.20    9947.5
 6636.51    6614.9
 -592.95    -595.1
-7476.99   -7455.1
-9978.82   -9954.7
-6635.79   -6619.1
  593.70     592.4
 7476.42    7461.4
 9982.04    9960.0
 6636.04    6623.4
 -593.49    -594.8
-7478.12   -7469.6
-9982.18   -9971.1
-6639.06   -6630.6
  593.24     594.4
 7476.59    7475.1
 9981.18    9979.1
 6639.20    6639.6
 -595.02    -594.3
-7477.52   -7482.8
-9983.24   -9989.6
-6639.87   -6645.7
  594.16     594.7
 7479.35    7489.5
 9983.58    9999.9
 6639.65    6652.7
 -594.36    -595.8
-7479.80   -7495.9
-9984.33  -10007.8
-6639.39   -6657.5
  594.57     595.9
 7480.27    7500.1
 9986.00   10013.2
 6641.03    6661.9
 -594.85    -595.0
-7481.85   -7503.8
-9984.94  -10020.7
-6639.58   -6664.2
  594.56     594.2
 7481.28    7504.8
 9987.94   10022.7
 6639.81    6666.0
 -595.35    -593.7
-7480.87   -7505.6
-9987.21  -10022.7
-6640.11   -6664.4
  593.50     592.6
 7482.13    7506.7
 9985.85   10019.5
 6641.68    6664.5
 -593.11    -595.0
-7481.39   -7501.8
-9984.94  -10014.0
-6642.21   -6660.0
  594.18     595.9
 7479.62    7499.2
 9985.07   10007.6
 6639.88    6655.4
 -594.68    -593.1
-7480.45   -7492.2
-9983.07  -10000.5
-6639.42   -6649.7
  596.30     595.3
 7477.70    7486.5
 9983.43    9990.4
 6640.70    6642.2
 -595.58    -594.2
-7479.69   -7478.4
-9982.46   -9981.9
-6637.78   -6634.6
  594.20     594.8
 7477.73    7472.5
 9983.01    9970.4
 6637.31    6628.9
 -593.35    -592.1
-7480.51   -7465.2
-9979.04   -9961.7
-6635.26   -6620.8
  593.96     594.7
 7476.74    7459.6
 9981.07    9955.4
 6636.09    6617.5
 -593.40    -595.7
-7475.92   -7453.9
-9978.97   -9947.7
-6635.96   -6613.4
  593.02     595.9
 7474.07    7451.3
 9978.42    9944.4
 6635.72    6610.8
 -594.95    -594.1
-7475.44   -7451.9
-9977.84   -9942.5
-6635.75   -6610.1
  594.49     594.7
 7477.42    7450.7
 9978.76    9942.3
 6636.34    6611.9
 -593.96    -594.3
-7474.61   -7454.4
-9978.71   -9947.7
-6636.83   -6613.3
  593.98     594.3
 7476.96    7457.1
 9979.13    9951.5
 6636.12    6618.8
 -593.78    -594.6
-7478.01   -7462.2
-9982.09   -9962.2
-6634.85   -6625.6
  594.88     595.8
 7478.91    7467.9
 9980.77    9971.4
 6637.62    6630.5
 -596.60    -593.8
-7478.19   -7475.1
-9981.60   -9978.7
-6639.14   -6637.4
  593.91     596.4
 7480.60    7481.5
 9983.54    9989.6
 6638.68    6646.1
 -594.07    -593.4
-7481.29   -7490.1
-9982.85   -9999.5
-6641.50   -6652.6
  593.44     594.9
 7481.24    7496.2
 9986.02   10008.8
 6638.43    6656.3
 -593.84    -595.5
-7480.74   -7500.6
-9985.59  -10012.9
-6641.24   -6662.7
  593.59     594.0
 7481.61    7504.1
 9987.24   10019.6
 6639.43    6665.0
 -595.49    -593.2
-7480.04   -7507.9
-9987.49  -10022.1
-6643.68   -6665.8
  594.46     595.1
 7482.07    7506.7
 9986.30   10021.1
 6640.13    6667.2
 -594.10    -593.9
-7481.77   -7504.5
-9985.11  -10018.7
-6640.49   -6663.6
  595.14     596.3
 7481.61    7500.1
 9985.96   10016.8
 6641.17    6659.4
 -596.73    -594.6
-7480.32   -7499.1
-9986.21  -10007.0
-6639.53   -6654.8
  595.76     595.8
 7479.81    7493.5
 9983.21   10000.6
 6639.18    6648.9
 -592.86    -595.9
-7479.50   -7486.2
-9982.92   -9989.9
-6639.13   -6641.5
  593.92     593.4
 7478.76    7477.7
 9980.48    9979.6
 6639.11    6633.9
 -594.78    -596.0
-7480.20   -7471.8
-9981.10   -9969.3
-6637.43   -6627.5
  592.65     595.2
 7479.59    7465.8
 9979.06    9959.5
 6635.21    6620.4
 -593.99    -596.0
-7475.93   -7459.3
-9979.60   -9953.8
-6635.82   -6617.3
  593.34     593.2
 7477.47    7456.9
 9979.12    9944.6
 6635.77    6614.3
 -593.69    -595.0
-7475.21   -7451.2
-9979.17   -9942.5
-6634.97   -6610.5
  593.45     592.9
 7478.31    7448.6
 9978.77    9943.3
 6635.37    6608.0
 -594.93    -591.6
-7476.34   -7451.8
-9979.54   -9943.9
-6635.48   -6610.5
  595.03     596.9
 7475.83    7451.3
 9978.00    9947.8
 6634.21    6613.0
 -593.87    -593.9
-7476.39   -7457.2
-9979.61   -9952.0
-6636.84   -6617.7
  594.70     593.3
 7475.86    7461.8
 9978.70    9959.8
 6635.42    6624.4
 -594.80    -595.1
-7477.07   -7467.6
-9980.37   -9970.8
-6638.09   -6628.7
  595.86     594.9
 7477.40    7475.0
 9981.57    9980.7
 6637.50    6637.3
 -594.28    -591.8
-7481.00   -7483.4
-9981.88   -9988.6
-6637.73   -6645.6
  595.42     594.3
 7479.86    7489.6
 9985.18    9999.1
 6640.08    6651.4
 -593.48    -593.2
-7480.38   -7496.2
-9984.57  -10007.0
-6642.28   -6656.6
  593.90     595.8
 7482.09    7499.9
 9985.65   10013.3
 6639.40    6661.4
 -595.40    -594.9
-7482.01   -7505.8
-9983.91  -10017.2
-6641.10   -6667.7
  593.80     593.0
 7479.58    7506.5
 9984.38   10021.1
 6642.27    6668.1
 -595.29    -594.3
-7480.10   -7507.3
-9986.61  -10021.6
-6643.33   -6665.8
  596.64     593.7
 7480.51    7507.8
 9985.53   10020.3
 6640.88    6663.9
 -594.56    -593.2
-7482.81   -7504.5
-9987.06  -10015.3
-6639.01   -6658.7
  593.73     594.1
 7481.66    7497.9
 9986.57   10007.7
 6639.11    6655.1
 -595.15    -595.3
-7482.25   -7492.9
-9982.12   -9998.6
-6640.03   -6648.4
  594.06     592.9
 7478.24    7487.8
 9983.81    9990.1
 6640.20    6641.3
 -594.22    -594.7
-7479.30   -7478.6
-9983.74   -9980.1
-6636.38   -6634.5
  595.13     595.9
 7478.15    7472.9
 9982.29    9969.4
 6638.49    6627.0
 -594.90    -595.4
-7478.76   -7466.9
-9979.21   -9962.3
-6635.87   -6621.6
  593.94     595.1
 7480.12    7459.2
 9976.85    9954.6
 6636.04    6615.7
 -593.30    -595.1
-7475.03   -7454.1
-9977.84   -9948.2
-6635.52   -6611.9
  595.23     594.8
 7476.77    7451.6
 9978.42    9942.2
 6634.57    6610.1
 -593.23    -595.8
-7476.43   -7449.3
-9978.61   -9941.4
-6635.15   -6610.7
  594.45     594.4
 7474.14    7450.1
 9978.02    9943.2
 6636.15    6611.6
 -593.21    -596.2
-7477.61   -7452.7
-9979.46   -9946.1
-6638.28   -6615.5
  595.44     592.3
 7476.72    7456.6
 9980.19    9953.5
 6635.73    6618.8
 -594.23    -594.2
-7476.26   -7462.2
-9980.41   -9960.0
-6636.02   -6624.5
  595.10     595.4
 7476.27    7466.7
 9981.39    9969.0
 6635.04    6630.6
 -594.72    -594.9
-7479.10   -7476.5
-9981.19   -9978.8
-6637.94   -6639.4
  593.85     592.9
 7479.10    7482.2
 9983.25    9991.0
 6637.92    6644.5
 -595.12    -595.8
-7481.18   -7488.8
-9985.55   -9999.6
-6640.12   -6650.9
  594.42     593.7
 7478.99    7495.9
 9985.33   10006.5
 6639.50    6657.2
 -594.13    -595.1
-7480.94   -7501.5
-9985.93  -10015.5
-6642.56   -6659.9
  592.85     596.4
 7478.92    7503.7
 9987.40   10020.9
 6640.56    6664.2
 -592.51    -593.2
-7483.13   -7506.5
-9984.80  -10023.6
-6639.98   -6664.9
  593.69     594.7
 7482.44    7506.8
 9986.87   10023.1
 6640.86    6666.7
 -592.94    -591.7
-7481.87   -7504.4
-9984.01  -10018.8
-6641.98   -6664.3
  595.76     595.6
 7480.76    7505.5
 9985.91   10013.5
 6640.34    6660.5
 -594.58    -594.4
-7480.92   -7497.5
-9983.95  -10009.1
-6639.86   -6654.8
  595.80     595.3
 7480.37    7491.5
 9984.19    9999.4
 6639.22    6650.2
 -594.87    -595.7
-7479.39   -7486.4
-9982.07   -9990.0
-6637.77   -6641.3
  595.44     593.5
 7480.63    7477.5
 9982.42    9981.0
 6638.03    6635.6
 -592.89    -592.7
-7478.26   -7471.7
-9982.09   -9969.8
-6638.08   -6628.8
  593.79     593.5
 7476.10    7464.9
 9981.59    9963.2
 6635.97    6621.5
 -593.32    -593.3
-7474.58   -7459.9
-9979.80   -9953.0
-6635.68   -6614.5
  593.87     594.1
 7479.43    7455.2
 9977.73    9948.3
 6636.85    6611.8
 -593.57    -592.8
-7475.28   -7452.2
-9977.42   -9943.7
-6634.84   -6611.5
  595.05     593.3
 7475.18    7448.9
 9978.77    9941.5
 6635.03    6609.3
 -591.60    -594.4
-7475.39   -7450.3
-9977.60   -9943.1
-6637.76   -6611.8
  593.12     593.7
 7475.36    7452.8
 9978.22    9948.0
 6635.27    6615.5
 -593.80    -595.6
-7476.96   -7458.5
-9979.70   -9953.4
-6635.10   -6617.5
  592.33     594.2
 7477.16    7461.8
 9981.04    9959.1
 6637.94    6624.0
 -594.65    -594.8
-7478.29   -7468.7
-9981.26   -9970.2
-6637.96   -6631.1
  594.02     593.0
 7477.19    7473.4
 9981.87    9980.4
 6638.46    6639.8
 -595.00    -594.6
-7480.37   -7480.8
-9984.70   -9989.3
-6639.32   -6645.4
  596.17     595.8
 7479.38    7489.9
 9983.38    9999.5
 6642.37    6650.2
 -596.40    -592.9
-7480.42   -7495.5
-9984.20  -10007.5
-6640.64   -6657.6
  595.63     594.0
 7481.88    7500.0
 9985.61   10014.8
 6639.45    6662.6
 -594.12    -595.0
-7481.78   -7503.2
-9986.92  -10020.6
-6640.77   -6666.0
  595.02     593.5
 7481.60    7505.6
 9987.13   10020.4
 6638.54    6665.9
 -593.70    -593.6
-7482.29   -7506.0
-9986.00  -10024.1
-6639.86   -6665.7
  594.58     594.7
 7481.68    7507.2
 9983.41   10018.8
 6639.57    6664.1
 -593.69    -595.0
-7482.70   -7503.0
-9985.67  -10016.5
-6640.10   -6661.1
  594.09     595.5
 7479.98    7497.9
 9983.41   10006.9
 6640.16    6656.1
 -596.35    -591.6
-7481.19   -7490.8
-9984.13   -9998.4
-6640.24   -6650.3
  594.28     594.5
 7480.46    7487.6
 9983.08    9989.1
 6638.72    6643.1
 -592.84    -595.3
-7479.01   -7479.5
-9981.78   -9980.2
-6639.86   -6635.6
  594.47     595.0
 7477.44    7472.4
 9979.86    9969.5
 6638.19    6625.6
 -594.46    -595.2
-7476.59   -7464.8
-9981.08   -9959.8
-6638.97   -6622.8
  594.61     595.2
 7477.91    7460.0
 9981.95    9952.1
 6636.94    6616.3
 -593.38    -593.8
-7477.13   -7455.1
-9978.46   -9946.9
-6636.15   -6612.7
  594.86     593.7
 7475.02    7453.4
 9978.06    9944.0
 6633.99    6609.1
 -594.40    -595.5
-7475.62   -7450.1
-9978.26   -9940.6
-6636.05   -6609.0
  594.20     595.0
 7474.48    7452.7
 9978.22    9943.0
 6633.76    6611.6
 -594.46    -594.8
-7474.59   -7453.0
-9978.11   -9946.0
-6634.36   -6614.6
  595.80     593.6
 7476.39    7457.9
 9979.76    9954.0
 6634.47    6618.9
 -593.55    -593.5
-7477.96   -7462.8
-9979.23   -9960.4
-6638.74   -6624.0
  595.59     595.2
 7477.35    7468.2
 9982.51    9969.6
 6637.51    6628.8
 -595.08    -596.1
-7478.05   -7473.5
-9982.12   -9980.8
-6638.86   -6638.6
  593.55     595.2
 7481.66    7482.6
 9982.12    9988.5
 6639.49    6644.0
 -594.65    -594.4
-7480.96   -7489.0
-9985.41   -9999.7
-6641.08   -6652.1
  593.04     593.6
 7479.06    7496.3
 9985.55   10008.0
 6639.93    6657.1
 -592.44    -596.5
-7480.44   -7500.0
-9983.90  -10013.5
-6640.12   -6663.6
  595.29     593.3
 7481.92    7504.6
 9985.63   10019.2
 6641.84    6666.0
 -594.45    -593.6
-7480.64   -7506.4
-9987.08  -10023.4
-6640.05   -6667.0
  594.13     594.3
 7480.84    7507.5
 9984.36   10021.3
 6642.63    6666.4
 -593.92    -593.2
-7481.64   -7505.7
-9985.34  -10019.8
-6640.74   -6663.2
  593.13     594.8
 7479.16    7502.4
 9985.34   10015.7
 6640.10    6661.3
 -595.50    -594.4
-7480.42   -7498.3
-9985.18  -10006.2
-6639.07   -6655.7
  595.73     593.5
 7479.64    7492.8
 9983.14    9999.0
 6639.41    6649.5
 -593.02    -594.6
-7481.34   -7484.1
-9983.90   -9989.6
-6639.30   -6641.4
  594.82     594.1
 7481.28    7477.8
 9981.60    9979.7
 6637.45    6634.5
 -596.15    -594.2
-7479.24   -7472.8
-9980.31   -9971.4
-6637.93   -6627.3
  593.96     593.2
 7477.18    7465.5
 9980.11    9959.0
 6638.19    6623.7
 -593.20    -595.2
-7474.95   -7461.7
-9981.26   -9952.7
-6636.51   -6615.8
  595.49     594.8
 7476.21    7454.3
 9979.13    9947.3
 6635.02    6614.0
 -596.31    -593.5
-7477.42   -7450.3
-9976.55   -9941.3
-6635.71   -6609.6
  596.23     594.3
 7476.94    7449.1
 9979.02    9941.6
 6637.03    6608.1
 -596.03    -594.3
-7476.73   -7451.8
-9978.76   -9943.2
-6636.46   -6611.1
  594.19     594.0
 7474.26    7455.8
 9977.39    9947.2
 6636.45    6614.9
 -594.20    -594.8
-7475.42   -7456.5
-9979.74   -9954.0
-6636.68   -6620.6
  594.02     595.4
 7476.28    7461.6
 9980.42    9961.0
 6635.69    6625.0
 -593.95    -595.0
-7478.03   -7467.8
-9980.31   -9972.3
-6636.28   -6631.8
  594.03     594.8
 7478.11    7476.4
 9982.02    9981.0
 6637.57    6638.2
 -592.84    -593.9
-7479.32   -7482.5
-9982.20   -9988.6
-6638.55   -6644.3
  595.86     593.4
 7479.73    7488.2
 9981.34    9999.1
 6640.20    6653.5
 -595.48    -594.4
-7480.06   -7496.6
-9985.84  -10006.2
-6640.26   -6658.1
  593.89     596.6
 7480.83    7501.4
 9984.90   10015.9
 6639.63    6662.4
 -594.25    -593.4
-7482.67   -7503.3
-9986.32  -10020.1
-6641.22   -6666.4
  593.80     595.0
 7483.42    7507.2
 9984.42   10023.5
 6641.08    6667.4
 -595.65    -593.9
-7483.06   -7506.7
-9986.33  -10022.5
-6638.82   -6666.2
  595.86     595.2
 7481.77    7506.5
 9985.38   10019.8
 6642.83    6663.4
 -594.68    -593.8
-7482.18   -7502.7
-9986.91  -10013.4
-6640.99   -6659.3
  596.11     595.0
 7481.92    7496.2
 9985.42   10008.1
 6638.26    6655.5
 -594.71    -592.9
-7479.17   -7490.1
-9984.33  -10000.2
-6639.95   -6649.2
  594.49     594.5
 7478.89    7486.5
 9982.71    9990.6
 6640.98    6641.6
 -593.89    -594.5
-7477.65   -7479.2
-9982.02   -9978.7
-6638.33   -6634.9
  595.10     595.9
 7476.71    7472.1
 9982.55    9969.5
 6636.97    6627.7
 -597.46    -594.2
-7478.40   -7465.1
-9980.59   -9960.0
-6634.58   -6622.3
  594.36     594.8
 7475.48    7459.5
 9979.11    9953.9
 6635.15    6617.6
 -596.02    -593.8
-7477.18   -7455.4
-9980.67   -9946.7
-6632.99   -6612.7
  594.72     594.3
 7476.83    7451.5
 9977.29    9944.0
 6636.75    6609.5
 -593.92    -593.5
-7477.01   -7451.5
-9978.42   -9940.6
-6635.81   -6611.2
  595.73     593.8
 7475.96    7452.6
 9979.53    9944.2
 6636.27    6609.4
 -594.74    -592.8
-7476.39   -7454.6
-9979.67   -9948.7
-6636.34   -6616.3
  593.05     593.8
 7476.29    7458.8
 9979.04    9955.0
 6636.08    6619.0
 -591.94    -593.9
-7477.09   -7462.4
-9981.65   -9962.1
-6635.94   -6626.0
  594.15     594.1
 7479.27    7469.5
 9981.13    9969.0
 6639.13    6630.4
 -594.46    -593.6
-7479.09   -7474.8
-9980.09   -9980.1
-6639.60   -6638.8
  594.87     594.9
 7478.28    7484.5
 9984.26    9989.8
 6639.37    6644.7
 -594.87    -594.3
-7480.32   -7490.1
-9983.13  -10000.2
-6640.66   -6652.6
  593.67     594.0
 7480.97    7496.8
 9985.62   10008.5
 6638.45    6656.5
 -594.25    -595.0
-7482.24   -7501.6
-9986.19  -10013.7
-6639.31   -6662.4
  595.44     594.3
 7481.26    7505.2
 9985.10   10020.9
 6641.23    6665.0
 -592.86    -592.5
-7480.77   -7506.3
-9985.88  -10023.8
-6640.98   -6667.9
  595.50     596.3
 7482.64    7505.5
 9987.09   10021.3
 6640.30    6666.7
 -597.13    -596.1
-7482.16   -7507.8
-9984.74  -10018.3
-6640.98   -6663.3
  593.80     594.2
 7479.25    7501.6
 9984.95   10014.5
 6639.60    6660.7
 -595.05    -595.8
-7480.75   -7497.1
-9985.10  -10007.9
-6638.63   -6654.1
  592.88     595.5
 7478.77    7491.8
 9982.92    9996.7
 6639.24    6648.8
 -592.27    -594.2
-7478.23   -7487.9
-9983.44   -9991.0
-6639.36   -6642.6
  595.71     594.0
 7479.21    7478.7
 9981.65    9978.6
 6637.84    6637.2
 -593.26    -594.1
-7478.30   -7472.8
-9980.88   -9969.5
-6636.41   -6625.6
  593.90     595.2
 7475.51    7465.3
 9980.15    9961.1
 6637.79    6621.2
 -594.62    -593.7
-7476.30   -7462.2
-9979.95   -9954.5
-6636.97   -6616.9
  594.88     594.3
 7476.13    7455.4
 9979.65    9948.0
 6636.62    6613.7
 -594.85    -596.2
-7476.11   -7452.2
-9977.52   -9944.3
-6633.99   -6611.2
  594.05     594.7
 7475.59    7450.6
 9978.00    9942.7
 6636.62    6608.9
 -595.20    -594.9
-7476.77   -7450.3
-9978.70   -9944.4
-6636.84   -6610.8
  594.02     593.3
 7475.94    7454.0
 9978.87    9948.7
 6636.52    6612.8
 -592.87    -594.1
-7475.91   -7457.9
-9980.67   -9952.3
-6634.79   -6619.4
  595.25     594.7
 7477.30    7463.3
 9981.52    9960.9
 6637.41    6624.7
 -594.60    -594.0
-7478.44   -7468.5
-9980.19   -9970.4
-6639.74   -6631.9
  594.29     595.6
 7477.42    7475.6
 9980.05    9980.5
 6638.45    6637.7
 -594.57    -593.8
-7481.28   -7483.5
-9983.35   -9989.6
-6638.51   -6642.4
  595.09     595.3
 7480.23    7490.1
 9984.74    9997.9
 6639.78    6651.3
 -594.08    -593.5
-7480.67   -7496.0
-9985.90  -10009.4
-6639.91   -6657.6
  595.37     595.0
 7483.35    7499.4
 9985.11   10014.0
 6640.63    6661.3
 -596.57    -593.4
-7482.25   -7503.8
-9984.75  -10020.4
-6641.17   -6663.5
  595.01     595.8
 7482.34    7508.7
 9985.34   10022.8
 6641.07    6667.0
 -594.21    -594.9
-7482.03   -7506.6
-9986.08  -10022.0
-6641.66   -6663.7
  593.29     594.0
 7482.12    7504.7
 9987.43   10017.8
 6640.97    6662.9
 -594.51    -594.4
-7481.58   -7503.4
-9984.14  -10015.0
-6639.31   -6660.5
  595.85     593.0
 7481.46    7497.3
 9985.14   10009.4
 6640.39    6654.4
 -594.18    -595.2
-7481.46   -7491.5
-9981.87  -10001.2
-6640.42   -6648.5
  595.39     594.6
 7478.37    7485.8
 9982.17    9989.0
 6637.88    6643.8
 -595.64    -596.0
-7478.97   -7478.5
-9982.91   -9978.8
-6637.72   -6634.3
  596.46     594.4
 7478.93    7471.2
 9979.39    9970.2
 6637.67    6628.5
 -594.37    -593.1
-7475.59   -7464.5
-9979.67   -9962.4
-6636.83   -6620.9
  593.18     594.3
 7477.01    7459.6
 9980.59    9953.1
 6635.16    6617.6
 -595.21    -594.6
-7475.53   -7454.6
-9977.89   -9947.3
-6635.96   -6613.1
  593.96     596.0
 7475.94    7452.6
 9979.55    9943.0
 6635.51    6612.0
 -594.18    -595.7
-7474.44   -7449.8
-9977.45   -9941.5
-6634.19   -6611.0
  596.16     594.5
 7475.81    7452.6
 9978.34    9944.5
 6635.71    6610.9
 -593.99    -594.2
-7476.84   -7454.2
-9978.58   -9947.5
-6636.55   -6614.0
  594.80     593.9
 7475.77    7456.3
 9979.17    9952.5
 6637.68    6620.1
 -594.79    -594.8
-7477.93   -7462.2
-9979.59   -9962.6
-6639.86   -6625.8
  594.54     596.8
